dataset,subset,model,metric,estimate
historical_lockbox_primary,"potency_stratum:(4,5]",frozen_nesso,pearson,0.035048467179639074
historical_lockbox_primary,"potency_stratum:(4,5]",frozen_nesso,spearman,0.03345168972217601
historical_lockbox_primary,"potency_stratum:(4,5]",frozen_nesso,bias,0.404976235971223
historical_lockbox_primary,"potency_stratum:(4,5]",frozen_nesso,calibration_intercept,4.456371276841198
historical_lockbox_primary,"potency_stratum:(4,5]",frozen_nesso,calibration_slope,0.03458797435504487
historical_lockbox_primary,"potency_stratum:(4,5]",fine_tuned_nesso,n,278.0
historical_lockbox_primary,"potency_stratum:(4,5]",fine_tuned_nesso,mae,0.35013639676258995
historical_lockbox_primary,"potency_stratum:(4,5]",fine_tuned_nesso,rmse,0.44632673108042065
historical_lockbox_primary,"potency_stratum:(4,5]",fine_tuned_nesso,rae,1.5766256459984151
historical_lockbox_primary,"potency_stratum:(4,5]",fine_tuned_nesso,pearson,0.18427230500705052
historical_lockbox_primary,"potency_stratum:(4,5]",fine_tuned_nesso,spearman,0.16136396632530223
historical_lockbox_primary,"potency_stratum:(4,5]",fine_tuned_nesso,bias,-0.07745663057553959
historical_lockbox_primary,"potency_stratum:(4,5]",fine_tuned_nesso,calibration_intercept,4.0868933111902175
historical_lockbox_primary,"potency_stratum:(4,5]",fine_tuned_nesso,calibration_slope,0.11940179095911618
historical_lockbox_primary,"potency_stratum:(4,5]",established_2d_lightgbm,n,278.0
historical_lockbox_primary,"potency_stratum:(4,5]",established_2d_lightgbm,mae,0.3352662382539361
historical_lockbox_primary,"potency_stratum:(4,5]",established_2d_lightgbm,rmse,0.45037941998877207
historical_lockbox_primary,"potency_stratum:(4,5]",established_2d_lightgbm,rae,1.509666959379206
historical_lockbox_primary,"potency_stratum:(4,5]",established_2d_lightgbm,pearson,0.23745009080129525
historical_lockbox_primary,"potency_stratum:(4,5]",established_2d_lightgbm,spearman,0.24502489190724971
historical_lockbox_primary,"potency_stratum:(4,5]",established_2d_lightgbm,bias,-0.031238856877413703
historical_lockbox_primary,"potency_stratum:(4,5]",established_2d_lightgbm,calibration_intercept,3.9686759701303145
historical_lockbox_primary,"potency_stratum:(4,5]",established_2d_lightgbm,calibration_slope,0.14390526728654965
historical_lockbox_primary,"potency_stratum:(5,6]",mean,n,224.0
historical_lockbox_primary,"potency_stratum:(5,6]",mean,mae,1.0873707273289586
historical_lockbox_primary,"potency_stratum:(5,6]",mean,rmse,1.1121470085781722
historical_lockbox_primary,"potency_stratum:(5,6]",mean,rae,5.854426034044766
historical_lockbox_primary,"potency_stratum:(5,6]",mean,pearson,-5.265408825264477e-16
historical_lockbox_primary,"potency_stratum:(5,6]",mean,spearman,
historical_lockbox_primary,"potency_stratum:(5,6]",mean,bias,-1.0873707273289586
historical_lockbox_primary,"potency_stratum:(5,6]",mean,calibration_intercept,0.28073383888377024
historical_lockbox_primary,"potency_stratum:(5,6]",mean,calibration_slope,1.1902537723754056
historical_lockbox_primary,"potency_stratum:(5,6]",frozen_nesso,n,224.0
historical_lockbox_primary,"potency_stratum:(5,6]",frozen_nesso,mae,0.33563125535714283
historical_lockbox_primary,"potency_stratum:(5,6]",frozen_nesso,rmse,0.4197924405521725
historical_lockbox_primary,"potency_stratum:(5,6]",frozen_nesso,rae,1.8070454811935919
historical_lockbox_primary,"potency_stratum:(5,6]",frozen_nesso,pearson,0.1923769975814668
historical_lockbox_primary,"potency_stratum:(5,6]",frozen_nesso,spearman,0.15372548240379574
historical_lockbox_primary,"potency_stratum:(5,6]",frozen_nesso,bias,-0.18551462410714284
historical_lockbox_primary,"potency_stratum:(5,6]",frozen_nesso,calibration_intercept,4.655517267534812
historical_lockbox_primary,"potency_stratum:(5,6]",frozen_nesso,calibration_slope,0.13062885233487018
historical_lockbox_primary,"potency_stratum:(5,6]",fine_tuned_nesso,n,224.0
historical_lockbox_primary,"potency_stratum:(5,6]",fine_tuned_nesso,mae,0.5536527392857142
historical_lockbox_primary,"potency_stratum:(5,6]",fine_tuned_nesso,rmse,0.6647750777236777
historical_lockbox_primary,"potency_stratum:(5,6]",fine_tuned_nesso,rae,2.9808775693792424
historical_lockbox_primary,"potency_stratum:(5,6]",fine_tuned_nesso,pearson,0.10570002142557297
historical_lockbox_primary,"potency_stratum:(5,6]",fine_tuned_nesso,spearman,0.11547846149318716
historical_lockbox_primary,"potency_stratum:(5,6]",fine_tuned_nesso,bias,-0.5452090607142858
historical_lockbox_primary,"potency_stratum:(5,6]",fine_tuned_nesso,calibration_intercept,4.965198389605274
historical_lockbox_primary,"potency_stratum:(5,6]",fine_tuned_nesso,calibration_slope,0.07569429330697391
historical_lockbox_primary,"potency_stratum:(5,6]",established_2d_lightgbm,n,224.0
historical_lockbox_primary,"potency_stratum:(5,6]",established_2d_lightgbm,mae,0.42710195443871274
historical_lockbox_primary,"potency_stratum:(5,6]",established_2d_lightgbm,rmse,0.5520003210823679
historical_lockbox_primary,"potency_stratum:(5,6]",established_2d_lightgbm,rae,2.2995255789159685
historical_lockbox_primary,"potency_stratum:(5,6]",established_2d_lightgbm,pearson,0.2890497564032061
historical_lockbox_primary,"potency_stratum:(5,6]",established_2d_lightgbm,spearman,0.28963859313470774
historical_lockbox_primary,"potency_stratum:(5,6]",established_2d_lightgbm,bias,-0.3989273409190831
historical_lockbox_primary,"potency_stratum:(5,6]",established_2d_lightgbm,calibration_intercept,4.444387754206336
historical_lockbox_primary,"potency_stratum:(5,6]",established_2d_lightgbm,calibration_slope,0.17912638420584404
historical_lockbox_primary,potency_stratum:<=4,mean,n,204.0
historical_lockbox_primary,potency_stratum:<=4,mean,mae,1.3629807257522741
historical_lockbox_primary,potency_stratum:<=4,mean,rmse,1.5377144143671262
historical_lockbox_primary,potency_stratum:<=4,mean,rae,2.2386469200603787
historical_lockbox_primary,potency_stratum:<=4,mean,pearson,-1.5594478777421592e-16
historical_lockbox_primary,potency_stratum:<=4,mean,spearman,
historical_lockbox_primary,potency_stratum:<=4,mean,bias,1.3629807257522741
historical_lockbox_primary,potency_stratum:<=4,mean,calibration_intercept,0.15160388946808645
historical_lockbox_primary,potency_stratum:<=4,mean,calibration_slope,0.6427693293535699
historical_lockbox_primary,potency_stratum:<=4,frozen_nesso,n,204.0
historical_lockbox_primary,potency_stratum:<=4,frozen_nesso,mae,1.9852564147058824
historical_lockbox_primary,potency_stratum:<=4,frozen_nesso,rmse,2.1304010779123495
historical_lockbox_primary,potency_stratum:<=4,frozen_nesso,rae,3.2607124035877204
historical_lockbox_primary,potency_stratum:<=4,frozen_nesso,pearson,0.07110163136657485
historical_lockbox_primary,potency_stratum:<=4,frozen_nesso,spearman,0.07148814306615908
historical_lockbox_primary,potency_stratum:<=4,frozen_nesso,bias,1.9852564147058824
historical_lockbox_primary,potency_stratum:<=4,frozen_nesso,calibration_intercept,2.184908614216436
historical_lockbox_primary,potency_stratum:<=4,frozen_nesso,calibration_slope,0.14230669063236856
historical_lockbox_primary,potency_stratum:<=4,fine_tuned_nesso,n,204.0
historical_lockbox_primary,potency_stratum:<=4,fine_tuned_nesso,mae,0.9629693112745098
historical_lockbox_primary,potency_stratum:<=4,fine_tuned_nesso,rmse,1.2247178906981548
historical_lockbox_primary,potency_stratum:<=4,fine_tuned_nesso,rae,1.581642529543121
historical_lockbox_primary,potency_stratum:<=4,fine_tuned_nesso,pearson,0.3308148677092114
historical_lockbox_primary,potency_stratum:<=4,fine_tuned_nesso,spearman,0.3194927855167355
historical_lockbox_primary,potency_stratum:<=4,fine_tuned_nesso,bias,0.878720993627451
historical_lockbox_primary,potency_stratum:<=4,fine_tuned_nesso,calibration_intercept,1.7149264820550423
historical_lockbox_primary,potency_stratum:<=4,fine_tuned_nesso,calibration_slope,0.3093799765771137
historical_lockbox_primary,potency_stratum:<=4,established_2d_lightgbm,n,204.0
historical_lockbox_primary,potency_stratum:<=4,established_2d_lightgbm,mae,0.6948925193921142
historical_lockbox_primary,potency_stratum:<=4,established_2d_lightgbm,rmse,0.9439468788226583
historical_lockbox_primary,potency_stratum:<=4,established_2d_lightgbm,rae,1.1413360210589594
historical_lockbox_primary,potency_stratum:<=4,established_2d_lightgbm,pearson,0.4512227851297491
historical_lockbox_primary,potency_stratum:<=4,established_2d_lightgbm,spearman,0.45808572437196343
historical_lockbox_primary,potency_stratum:<=4,established_2d_lightgbm,bias,0.5443220136382504
historical_lockbox_primary,potency_stratum:<=4,established_2d_lightgbm,calibration_intercept,1.4276724282576383
historical_lockbox_primary,potency_stratum:<=4,established_2d_lightgbm,calibration_slope,0.42358485828502496
historical_lockbox_primary,potency_stratum:>6,mean,n,8.0
historical_lockbox_primary,potency_stratum:>6,mean,mae,2.05270554875753
historical_lockbox_primary,potency_stratum:>6,mean,rmse,2.0648380856376978
historical_lockbox_primary,potency_stratum:>6,mean,rae,11.364459785508794
historical_lockbox_primary,potency_stratum:>6,mean,pearson,
historical_lockbox_primary,potency_stratum:>6,mean,spearman,
historical_lockbox_primary,potency_stratum:>6,mean,bias,-2.05270554875753
historical_lockbox_primary,potency_stratum:>6,mean,calibration_intercept,6.2925
historical_lockbox_primary,potency_stratum:>6,mean,calibration_slope,
historical_lockbox_primary,potency_stratum:>6,frozen_nesso,n,8.0
historical_lockbox_primary,potency_stratum:>6,frozen_nesso,mae,0.9970452750000001
historical_lockbox_primary,potency_stratum:>6,frozen_nesso,rmse,1.092563518870616
historical_lockbox_primary,potency_stratum:>6,frozen_nesso,rae,5.519973840830439
historical_lockbox_primary,potency_stratum:>6,frozen_nesso,pearson,-0.3576795665750361
historical_lockbox_primary,potency_stratum:>6,frozen_nesso,spearman,-0.2380952380952381
historical_lockbox_primary,potency_stratum:>6,frozen_nesso,bias,-0.9970452750000001
historical_lockbox_primary,potency_stratum:>6,frozen_nesso,calibration_intercept,7.636178903154481
historical_lockbox_primary,potency_stratum:>6,frozen_nesso,calibration_slope,-0.2537419301898539
historical_lockbox_primary,potency_stratum:>6,fine_tuned_nesso,n,8.0
historical_lockbox_primary,potency_stratum:>6,fine_tuned_nesso,mae,1.441483925
historical_lockbox_primary,potency_stratum:>6,fine_tuned_nesso,rmse,1.5511810368792824
historical_lockbox_primary,potency_stratum:>6,fine_tuned_nesso,rae,7.980533840830433
historical_lockbox_primary,potency_stratum:>6,fine_tuned_nesso,pearson,-0.5708551818237618
historical_lockbox_primary,potency_stratum:>6,fine_tuned_nesso,spearman,-0.4523809523809524
historical_lockbox_primary,potency_stratum:>6,fine_tuned_nesso,bias,-1.441483925
historical_lockbox_primary,potency_stratum:>6,fine_tuned_nesso,calibration_intercept,7.783261386245091
historical_lockbox_primary,potency_stratum:>6,fine_tuned_nesso,calibration_slope,-0.3073091004434762
historical_lockbox_primary,potency_stratum:>6,established_2d_lightgbm,n,8.0
historical_lockbox_primary,potency_stratum:>6,established_2d_lightgbm,mae,1.2953236651596165
historical_lockbox_primary,potency_stratum:>6,established_2d_lightgbm,rmse,1.3998612936862371
historical_lockbox_primary,potency_stratum:>6,established_2d_lightgbm,rae,7.171342090849073
historical_lockbox_primary,potency_stratum:>6,established_2d_lightgbm,pearson,-0.6106688355308184
historical_lockbox_primary,potency_stratum:>6,established_2d_lightgbm,spearman,-0.7857142857142858
historical_lockbox_primary,potency_stratum:>6,established_2d_lightgbm,bias,-1.2953236651596165
historical_lockbox_primary,potency_stratum:>6,established_2d_lightgbm,calibration_intercept,8.166656486172235
historical_lockbox_primary,potency_stratum:>6,established_2d_lightgbm,calibration_slope,-0.37504309645941253
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",mean,n,351.0
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",mean,mae,0.8731723773432406
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",mean,rmse,1.041645723534104
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",mean,rae,1.1123765361817493
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",mean,pearson,1.246703299394683e-18
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",mean,spearman,
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",mean,bias,-0.23476395331593466
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",mean,calibration_intercept,0.23580270483713045
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",mean,calibration_slope,0.9997549995564312
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",frozen_nesso,n,351.0
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",frozen_nesso,mae,0.7471630769230768
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",frozen_nesso,rmse,1.082759053366219
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",frozen_nesso,rae,0.9518471919593002
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",frozen_nesso,pearson,0.380419867575915
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",frozen_nesso,spearman,0.350860766599325
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",frozen_nesso,bias,0.5327849247863249
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",frozen_nesso,calibration_intercept,-1.9987203811137546
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",frozen_nesso,calibration_slope,1.2927571288624353
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,n,351.0
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,mae,0.5768704162393161
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,rmse,0.7807014119439522
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,rae,0.7349031326374239
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,pearson,0.6404184286699798
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,spearman,0.5857864438752178
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,bias,-0.0442081307692308
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,calibration_intercept,0.0051507506040797
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",fine_tuned_nesso,calibration_slope,1.0088158673132959
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",established_2d_lightgbm,n,351.0
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",established_2d_lightgbm,mae,0.45635236221501274
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",established_2d_lightgbm,rmse,0.6375006802947533
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",established_2d_lightgbm,rae,0.5813693528689642
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",established_2d_lightgbm,pearson,0.7786007313437513
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",established_2d_lightgbm,spearman,0.7323699008329817
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",established_2d_lightgbm,bias,-0.008288121062086786
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",established_2d_lightgbm,calibration_intercept,-0.155234752168603
historical_lockbox_primary,"similarity_stratum:(0.3,0.4]",established_2d_lightgbm,calibration_slope,1.0366128476001406
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",mean,n,170.0
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",mean,mae,0.8889746384434798
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",mean,rmse,1.056094574287445
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",mean,rae,1.0274952147833285
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",mean,pearson,
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",mean,spearman,
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",mean,bias,-0.09099966640458894
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",mean,calibration_intercept,4.330794117647059
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",mean,calibration_slope,
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",frozen_nesso,n,170.0
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",frozen_nesso,mae,0.8334550147058822
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",frozen_nesso,rmse,1.166471959978387
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",frozen_nesso,rae,0.9633244890393011
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",frozen_nesso,pearson,0.38111447448539804
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",frozen_nesso,spearman,0.38772536654942596
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",frozen_nesso,bias,0.6416625676470589
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",frozen_nesso,calibration_intercept,-1.3770210981485411
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",frozen_nesso,calibration_slope,1.1478863622233815
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,n,170.0
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,mae,0.5602917435294118
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,rmse,0.7682172891639837
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,rae,0.6475967485046322
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,pearson,0.6856573524663564
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,spearman,0.6452689255051528
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,bias,0.030058448235294116
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,calibration_intercept,-0.3654646966012365
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",fine_tuned_nesso,calibration_slope,1.0769129988456914
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",established_2d_lightgbm,n,170.0
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",established_2d_lightgbm,mae,0.41947921915492015
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",established_2d_lightgbm,rmse,0.562944124418517
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",established_2d_lightgbm,rae,0.4848427297514304
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",established_2d_lightgbm,pearson,0.8477165838803484
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",established_2d_lightgbm,spearman,0.7789535140743535
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",established_2d_lightgbm,bias,-0.04617476324893563
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",established_2d_lightgbm,calibration_intercept,-0.24756171466856672
historical_lockbox_primary,"similarity_stratum:(0.4,0.5]",established_2d_lightgbm,calibration_slope,1.0685560264801557
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",mean,n,58.0
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",mean,mae,0.9147909945276796
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",mean,rmse,1.0996756023303662
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",mean,rae,0.9965856749218286
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",mean,pearson,
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",mean,spearman,
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",mean,bias,0.01298410641488371
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",mean,calibration_intercept,4.226810344827586
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",mean,calibration_slope,
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",frozen_nesso,n,58.0
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",frozen_nesso,mae,0.9213737137931034
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",frozen_nesso,rmse,1.2761718332061305
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",frozen_nesso,rae,1.0037569782700217
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",frozen_nesso,pearson,0.3139955776227615
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",frozen_nesso,spearman,0.2121696869306237
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",frozen_nesso,bias,0.7267850999999999
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",frozen_nesso,calibration_intercept,-2.816084784638008
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",frozen_nesso,calibration_slope,1.421774387494562
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,n,58.0
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,mae,0.6681870379310347
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,rmse,0.8762335433175168
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,rae,0.7279319911914248
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,pearson,0.6383489420585807
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,spearman,0.5333312835024248
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,bias,0.1303990448275863
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,calibration_intercept,-1.6941376471414118
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",fine_tuned_nesso,calibration_slope,1.3588853466685424
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",established_2d_lightgbm,n,58.0
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",established_2d_lightgbm,mae,0.5281836205377753
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",established_2d_lightgbm,rmse,0.6845271847714695
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",established_2d_lightgbm,rae,0.5754103758182183
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",established_2d_lightgbm,pearson,0.7827954594002166
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",established_2d_lightgbm,spearman,0.7288891637138173
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",established_2d_lightgbm,bias,-0.017138720444318415
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",established_2d_lightgbm,calibration_intercept,-0.02578814571263746
historical_lockbox_primary,"similarity_stratum:(0.5,0.6]",established_2d_lightgbm,calibration_slope,1.0101972006339677
historical_lockbox_primary,similarity_stratum:<=0.3,mean,n,116.0
historical_lockbox_primary,similarity_stratum:<=0.3,mean,mae,0.998544538471775
historical_lockbox_primary,similarity_stratum:<=0.3,mean,rmse,1.208771242422077
historical_lockbox_primary,similarity_stratum:<=0.3,mean,rae,1.0130163075563134
historical_lockbox_primary,similarity_stratum:<=0.3,mean,pearson,2.6314472031080135e-16
historical_lockbox_primary,similarity_stratum:<=0.3,mean,spearman,
historical_lockbox_primary,similarity_stratum:<=0.3,mean,bias,-0.054903824619599105
historical_lockbox_primary,similarity_stratum:<=0.3,mean,calibration_intercept,0.22632433825781745
historical_lockbox_primary,similarity_stratum:<=0.3,mean,calibration_slope,0.9595686735266183
historical_lockbox_primary,similarity_stratum:<=0.3,frozen_nesso,n,116.0
historical_lockbox_primary,similarity_stratum:<=0.3,frozen_nesso,mae,1.0991121086206896
historical_lockbox_primary,similarity_stratum:<=0.3,frozen_nesso,rmse,1.5052176760768776
historical_lockbox_primary,similarity_stratum:<=0.3,frozen_nesso,rae,1.115041389710467
historical_lockbox_primary,similarity_stratum:<=0.3,frozen_nesso,pearson,0.20719855898852263
historical_lockbox_primary,similarity_stratum:<=0.3,frozen_nesso,spearman,0.16759222450086564
historical_lockbox_primary,similarity_stratum:<=0.3,frozen_nesso,bias,0.9196255206896551
historical_lockbox_primary,similarity_stratum:<=0.3,frozen_nesso,calibration_intercept,1.0859266357099913
historical_lockbox_primary,similarity_stratum:<=0.3,frozen_nesso,calibration_slope,0.615376368125444
historical_lockbox_primary,similarity_stratum:<=0.3,fine_tuned_nesso,n,116.0
historical_lockbox_primary,similarity_stratum:<=0.3,fine_tuned_nesso,mae,0.6951769344827585
historical_lockbox_primary,similarity_stratum:<=0.3,fine_tuned_nesso,rmse,0.9635102891784739
historical_lockbox_primary,similarity_stratum:<=0.3,fine_tuned_nesso,rae,0.7052520384777479
historical_lockbox_primary,similarity_stratum:<=0.3,fine_tuned_nesso,pearson,0.6289969101284621
historical_lockbox_primary,similarity_stratum:<=0.3,fine_tuned_nesso,spearman,0.5598671360502044
historical_lockbox_primary,similarity_stratum:<=0.3,fine_tuned_nesso,bias,0.1881046913793103
historical_lockbox_primary,similarity_stratum:<=0.3,fine_tuned_nesso,calibration_intercept,-0.9339750872084132
historical_lockbox_primary,similarity_stratum:<=0.3,fine_tuned_nesso,calibration_slope,1.1663848269218258
historical_lockbox_primary,similarity_stratum:<=0.3,established_2d_lightgbm,n,116.0
historical_lockbox_primary,similarity_stratum:<=0.3,established_2d_lightgbm,mae,0.6104568010624988
historical_lockbox_primary,similarity_stratum:<=0.3,established_2d_lightgbm,rmse,0.8842875308102662
historical_lockbox_primary,similarity_stratum:<=0.3,established_2d_lightgbm,rae,0.6193040677798984
historical_lockbox_primary,similarity_stratum:<=0.3,established_2d_lightgbm,pearson,0.6850590406594049
historical_lockbox_primary,similarity_stratum:<=0.3,established_2d_lightgbm,spearman,0.6563089900272789
historical_lockbox_primary,similarity_stratum:<=0.3,established_2d_lightgbm,bias,0.08510394581858134
historical_lockbox_primary,similarity_stratum:<=0.3,established_2d_lightgbm,calibration_intercept,-0.2508200692174624
historical_lockbox_primary,similarity_stratum:<=0.3,established_2d_lightgbm,calibration_slope,1.037836439869034
historical_lockbox_primary,similarity_stratum:>0.6,mean,n,19.0
historical_lockbox_primary,similarity_stratum:>0.6,mean,mae,1.3452307028277588
historical_lockbox_primary,similarity_stratum:>0.6,mean,rmse,1.5389348576012083
historical_lockbox_primary,similarity_stratum:>0.6,mean,rae,1.057921496429115
historical_lockbox_primary,similarity_stratum:>0.6,mean,pearson,8.464521099937148e-18
historical_lockbox_primary,similarity_stratum:>0.6,mean,spearman,
historical_lockbox_primary,similarity_stratum:>0.6,mean,bias,0.6797944512424698
historical_lockbox_primary,similarity_stratum:>0.6,mean,calibration_intercept,0.1876068101748311
historical_lockbox_primary,similarity_stratum:>0.6,mean,calibration_slope,0.7954143127945484
historical_lockbox_primary,similarity_stratum:>0.6,frozen_nesso,n,19.0
historical_lockbox_primary,similarity_stratum:>0.6,frozen_nesso,mae,1.403336815789474
historical_lockbox_primary,similarity_stratum:>0.6,frozen_nesso,rmse,1.7433602547055587
historical_lockbox_primary,similarity_stratum:>0.6,frozen_nesso,rae,1.1036175289735102
historical_lockbox_primary,similarity_stratum:>0.6,frozen_nesso,pearson,0.6524401554047421
historical_lockbox_primary,similarity_stratum:>0.6,frozen_nesso,spearman,0.6456140350877193
historical_lockbox_primary,similarity_stratum:>0.6,frozen_nesso,bias,1.2170433105263154
historical_lockbox_primary,similarity_stratum:>0.6,frozen_nesso,calibration_intercept,-15.990487750686771
historical_lockbox_primary,similarity_stratum:>0.6,frozen_nesso,calibration_slope,4.09259168900706
historical_lockbox_primary,similarity_stratum:>0.6,fine_tuned_nesso,n,19.0
historical_lockbox_primary,similarity_stratum:>0.6,fine_tuned_nesso,mae,0.642487247368421
historical_lockbox_primary,similarity_stratum:>0.6,fine_tuned_nesso,rmse,0.8312030677061523
historical_lockbox_primary,similarity_stratum:>0.6,fine_tuned_nesso,rae,0.5052672889072848
historical_lockbox_primary,similarity_stratum:>0.6,fine_tuned_nesso,pearson,0.8256913836890452
historical_lockbox_primary,similarity_stratum:>0.6,fine_tuned_nesso,spearman,0.7596491228070175
historical_lockbox_primary,similarity_stratum:>0.6,fine_tuned_nesso,bias,0.26796143684210516
