split,isoform,recipe,subgroup,fold,n,mae,bias,spearman,pred_sd,y_sd
butina,CYP1A2,median,MW>=215,4,277,0.6842786793393503,0.1684860504079423,,0.0,1.0119296096113286
butina,CYP1A2,mw,all,pooled,1412,0.7471094396282372,0.0007911254708611608,0.11808092702815141,0.12907366098871792,1.0301112449331375
butina,CYP1A2,mw,all,0,275,0.8101347495785318,-0.04180039937360687,0.1277906252622967,0.12461965146426146,1.0821370438132905
butina,CYP1A2,mw,all,1,272,0.6896456327795937,-0.02563270066987952,0.11923466195468746,0.13750800656158732,0.9514788101191638
butina,CYP1A2,mw,all,2,300,0.7592865505642501,0.12334870914916077,0.16524571453651146,0.1444804429716555,1.0535796022197335
butina,CYP1A2,mw,all,3,285,0.7601978018797916,-0.06035303346305687,0.1879876795256663,0.12323247565485342,1.0360617096249403
butina,CYP1A2,mw,all,4,280,0.7146625778568196,-0.0007847308320426651,0.03867120700238581,0.10784201357838405,1.0114325093649605
butina,CYP1A2,mw,MW<215,pooled,22,0.5058053604796157,0.10168441877562356,-0.0852625635234331,0.05708253869109575,0.650216347891422
butina,CYP1A2,mw,MW<215,0,6,0.4673478381544241,-0.016027219647732387,-0.6,0.03502226183104847,0.5290750915710384
butina,CYP1A2,mw,MW<215,1,8,0.41699968031567336,0.07041774163011805,-0.09523809523809526,0.057939757708441446,0.5247635148757049
butina,CYP1A2,mw,MW<215,2,1,0.16135289492864402,-0.16135289492864402,,0.0,0.0
butina,CYP1A2,mw,MW<215,3,4,0.47165178121891027,-0.2521104866143784,0.6000000000000001,0.020207331401921068,0.4606973310317941
butina,CYP1A2,mw,MW<215,4,3,0.9798911464317753,0.9798911464317753,1.0,0.046624891156965005,0.7639480142616965
butina,CYP1A2,mw,MW>=215,pooled,1390,0.7509286408809491,-0.0008057467972717728,0.11219975147970118,0.12088197092512211,1.034420348233726
butina,CYP1A2,mw,MW>=215,0,269,0.8177805542943113,-0.04237526583589403,0.11973281600987301,0.11477406904844054,1.0902329659053187
butina,CYP1A2,mw,MW>=215,1,264,0.6979076313391064,-0.028543320133515796,0.1053654492987272,0.12130589130884961,0.9600867156088162
butina,CYP1A2,mw,MW>=215,2,299,0.7612863286767437,0.12430088842701294,0.1604000568385625,0.142306290624938,1.05447077053481
butina,CYP1A2,mw,MW>=215,3,281,0.7643052185440034,-0.0576233900018281,0.1770883628653658,0.11588971256415617,1.0397799219405977
butina,CYP1A2,mw,MW>=215,4,277,0.7117900662838057,-0.011405769213961272,0.05218264731136668,0.10011286353290284,1.0119296096113286
butina,CYP1A2,native,all,pooled,1412,0.7461357606454869,0.268645506749534,0.21680430200386155,0.31056444069758243,1.0301112449331375
butina,CYP1A2,native,all,0,275,0.7779854096157491,0.2468037919718899,0.3056772741698162,0.3141902964151418,1.0821370438132905
butina,CYP1A2,native,all,1,272,0.7041888842995708,0.2568069748783815,0.18651502610695136,0.33229859615478297,0.9514788101191638
butina,CYP1A2,native,all,2,300,0.7767582265630185,0.3688250695800519,0.2241327125856954,0.29653524773266676,1.0535796022197335
butina,CYP1A2,native,all,3,285,0.7367216778860203,0.23415769012011192,0.23179615047665453,0.3029718660094512,1.0360617096249403
butina,CYP1A2,native,all,4,280,0.7323756560399707,0.22936590361751824,0.11522322624377498,0.3036865270097266,1.0114325093649605
butina,CYP1A2,native,MW<215,pooled,22,0.6875534267243207,-0.4521218460026273,0.19706380575945792,0.3316420865115373,0.650216347891422
butina,CYP1A2,native,MW<215,0,6,0.7374103192336631,-0.4945475460239259,-0.2571428571428572,0.2888849742186705,0.5290750915710384
butina,CYP1A2,native,MW<215,1,8,0.6146187680550118,-0.5144958014879112,0.4761904761904762,0.3219060983457349,0.5247635148757049
butina,CYP1A2,native,MW<215,2,1,1.2506287062812502,-1.2506287062812502,,0.0,0.0
butina,CYP1A2,native,MW<215,3,4,0.5870467384036786,-0.5870467384036786,0.0,0.387677548973838,0.4606973310317941
butina,CYP1A2,native,MW<215,4,3,0.7286492227323405,0.24512891196166983,0.5,0.14446088573603605,0.7639480142616965
butina,CYP1A2,native,MW>=215,pooled,1390,0.7470629630528721,0.28005333535424454,0.22464989198518104,0.30500309462631364,1.034420348233726
butina,CYP1A2,native,MW>=215,0,269,0.778890430219067,0.2633395095480048,0.32249348055262717,0.3081330319985929,1.0902329659053187
butina,CYP1A2,native,MW>=215,1,264,0.7069031302463757,0.28017978628342066,0.20479361373256197,0.32157463074476966,0.9600867156088162
butina,CYP1A2,native,MW>=215,2,299,0.7751733754602819,0.37424130294413654,0.23164463199479246,0.2926216322572123,1.05447077053481
butina,CYP1A2,native,MW>=215,3,281,0.7388522820067653,0.245847432874899,0.23664993672186824,0.2999668308004522,1.0397799219405977
butina,CYP1A2,native,MW>=215,4,277,0.7324160145234468,0.229195185115596,0.10434251876477157,0.29907334960865756,1.0119296096113286
butina,CYP1A2,nesso,all,pooled,1412,0.7433286535101171,0.0004179959986963338,0.20644884120537674,0.23376396927848742,1.0301112449331375
butina,CYP1A2,nesso,all,0,275,0.7945432468035679,-0.03111228084036427,0.3056772741698162,0.21180960696240178,1.0821370438132905
butina,CYP1A2,nesso,all,1,272,0.6984407890345039,-0.020838554559137103,0.18651502610695136,0.2735374490434109,0.9514788101191638
butina,CYP1A2,nesso,all,2,300,0.7477463298968932,0.1298956193745696,0.2241327125856954,0.2098472305864024,1.0535796022197335
butina,CYP1A2,nesso,all,3,285,0.7407220456488054,-0.045518045813708906,0.23179615047665453,0.22231079982210905,1.0360617096249403
butina,CYP1A2,nesso,all,4,280,0.7345538903176484,-0.03993524405042549,0.11522322624377498,0.24300569939577604,1.0114325093649605
butina,CYP1A2,nesso,MW<215,pooled,22,0.7929941475342992,-0.6188393043965574,0.30095990965556185,0.25251718390040223,0.650216347891422
butina,CYP1A2,nesso,MW<215,0,6,0.8129830619363233,-0.6341213208820298,-0.2571428571428572,0.19475016747732787,0.5290750915710384
butina,CYP1A2,nesso,MW<215,1,8,0.7654996903445068,-0.707115897807576,0.4761904761904762,0.2649826812148039,0.5247635148757049
butina,CYP1A2,nesso,MW<215,2,1,1.2322430367339834,-1.2322430367339834,,0.0,0.0
butina,CYP1A2,nesso,MW<215,3,4,0.7973917721881276,-0.7973917721881276,0.0,0.28446504660851996,0.4606973310317941
butina,CYP1A2,nesso,MW<215,4,3,0.67405507529803,0.08966684550500566,0.5,0.11559557455275069,0.7639480142616965
