budget,method,subset,fold,n,mae,weighted_mae,spearman,bias,weight_sum,coverage_80,coverage_90
500,descriptor_lightgbm_rdkit_mordred,gt215,2,599,0.5943404127619422,0.47302214940966253,0.6284530641896755,0.19282913105673669,4200.937134878037,0.7846410684474123,0.8697829716193656
500,descriptor_lightgbm_rdkit_mordred,gt215,3,625,0.6124221679455741,0.5312528528357326,0.5652644424291868,0.11973118681560858,4337.602881333003,0.7584,0.8544
500,descriptor_lightgbm_rdkit_mordred,gt215,4,620,0.6011178276568458,0.49559432665057157,0.5992827039483716,0.18141396742830768,4271.846265057767,0.7774193548387097,0.9032258064516129
500,head_only,full,0,669,0.7386620319121265,0.5657438849231775,0.46383216709111297,0.42712682119577633,4496.998999397697,0.8266068759342302,0.9282511210762332
500,head_only,full,1,669,0.7851257389742963,0.5644591391379813,0.450842969845265,0.42528181706628665,4503.669508077221,0.7115097159940209,0.8579970104633782
500,head_only,full,2,669,0.8533607954045225,0.5875627655441444,0.5046984699047697,0.544422143086546,4365.681885100077,0.7204783258594918,0.8415545590433483
500,head_only,full,3,668,0.7830738561881515,0.5899578563498898,0.4946689739139924,0.459198837879889,4443.668686479243,0.7320359281437125,0.9206586826347305
500,head_only,full,4,669,0.8058659239627854,0.5790698929101975,0.4415881466921132,0.4932518473512567,4385.667432154742,0.8176382660687593,0.9043348281016442
500,head_only,lt215,0,39,1.4734603192256044,1.2409259730893116,0.027437482282132733,1.3463634916452263,106.17284230237523,0.38461538461538464,0.7435897435897436
500,head_only,lt215,1,36,1.568143399026659,1.3147278228277823,0.038362514144833104,1.4469469870461358,94.3993671778704,0.25,0.5555555555555556
