scope,outer_fold,representation,model_class,candidate,candidate_order,alpha,mae,rmse,spearman,pearson,bias,learning_rate,weight_decay,best_epochs,n,rae,calibration_intercept,calibration_slope
outer_training,3.0,concat_768d,one_hidden_mlp,lr0.001_wd0.0001,4,,0.660752381800177,1.6512908520423941,0.6486741377789135,0.3842477188603022,0.09723375193461979,0.001,0.0001,21;15;16;16,2675.0,0.7097331920277359,3.1659227692084757,0.25657646937995204
outer_training,4.0,concat_768d,one_hidden_mlp,lr0.0001_wd0,0,,0.6101198857215064,0.8454741020659149,0.6343280934974208,0.6509331799479089,0.07211075861504579,0.0001,0.0,34;28;27;18,2676.0,0.6909187013242232,0.4138835531014732,0.890098865980552
outer_training,4.0,concat_768d,one_hidden_mlp,lr0.0003_wd0,1,,0.6162656830851294,0.8500200404794752,0.6317528728255041,0.6502127746800884,0.1000620385847619,0.0003,0.0,24;13;19;10,2676.0,0.6978783930707966,0.43508264909008987,0.8797442772515387
outer_training,4.0,concat_768d,one_hidden_mlp,lr0.001_wd0,2,,0.6210515644942363,0.853055865399388,0.6256467820851656,0.6511617074362513,0.11650337597037073,0.001,0.0,10;12;13;9,2676.0,0.7032980737684049,0.4897055171383223,0.8642764426238292
outer_training,4.0,concat_768d,one_hidden_mlp,lr0.0003_wd0.0001,3,,0.612702233345339,0.8372263785316606,0.6368784532987138,0.6553999546179173,0.04909853779449733,0.0003,0.0001,29;13;15;16,2676.0,0.6938430319490416,0.29983211253318953,0.9206812180277291
outer_training,4.0,concat_768d,one_hidden_mlp,lr0.001_wd0.0001,4,,0.615029146350016,0.8353280581095494,0.6324589994575464,0.6650809554050501,0.09358141015231483,0.001,0.0001,15;12;16;9,2676.0,0.6964781004805067,0.43756629978908623,0.8804683890052326
outer_training,0.0,concat_768d,two_hidden_mlp,lr0.0001_wd0,0,,0.6342424325247791,1.3556317294506999,0.6415852547641384,0.401536063655823,0.07191558194383282,0.0001,0.0,13;20;22;18,2675.0,0.6843163582838527,2.790956563414191,0.34361286892889903
outer_training,0.0,concat_768d,two_hidden_mlp,lr0.0003_wd0,1,,0.6306276767712887,1.2716695006121235,0.6402702638007699,0.44576134077227436,0.057790985045031974,0.0003,0.0,8;8;17;21,2675.0,0.6804162147953965,2.5603397084716977,0.3977758874548323
outer_training,0.0,concat_768d,two_hidden_mlp,lr0.001_wd0,2,,0.6287338849673761,0.9565458805025768,0.6311214497263519,0.6080630791863832,0.042731330020405425,0.001,0.0,13;8;14;22,2675.0,0.6783729066782742,1.3377251507710146,0.6813627394521166
outer_training,0.0,concat_768d,two_hidden_mlp,lr0.0003_wd0.0001,3,,0.6323722129447438,1.2378189183184096,0.6371154737594774,0.45011031705061244,0.0439271135686714,0.0003,0.0001,8;8;17;9,2675.0,0.6822984834357347,2.4802625173528026,0.41752677781149383
