scope,budget,fold,feature,target,method,adjustment,actual_covariates,n,nuisance_rank,correlation
adaptation,100,pooled,centered_norm_l2,head_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.3821882983257723
adaptation,100,pooled,centered_norm_l2,head_error_delta,pearson,none,,3344,1,-0.44085265190508616
adaptation,100,pooled,centered_norm_l2,head_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.34875571646107234
adaptation,100,pooled,centered_norm_l2,head_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.3068656192883969
adaptation,100,pooled,centered_norm_l2,head_error_delta,spearman,none,,3344,1,-0.30738877471834386
adaptation,100,pooled,centered_norm_l2,head_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.25907997185668336
adaptation,100,pooled,centered_norm_l2,head_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.2507946685536811
adaptation,100,pooled,centered_norm_l2,lora_total_signed_change,pearson,none,,3344,1,-0.6508288423061188
adaptation,100,pooled,centered_norm_l2,lora_total_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.5990560393978084
adaptation,100,pooled,centered_norm_l2,lora_total_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.5599487724906685
adaptation,100,pooled,centered_norm_l2,lora_total_signed_change,spearman,none,,3344,1,-0.3409769574534046
adaptation,100,pooled,centered_norm_l2,lora_total_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.26537270009689357
adaptation,100,pooled,centered_norm_l2,lora_total_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.252861137901789
adaptation,100,pooled,centered_norm_l2,lora_total_magnitude,pearson,none,,3344,1,0.6858551630759708
adaptation,100,pooled,centered_norm_l2,lora_total_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.6415827626490263
adaptation,100,pooled,centered_norm_l2,lora_total_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.6084983238620908
adaptation,100,pooled,centered_norm_l2,lora_total_magnitude,spearman,none,,3344,1,0.34932555714695657
adaptation,100,pooled,centered_norm_l2,lora_total_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.2753566303871624
adaptation,100,pooled,centered_norm_l2,lora_total_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.2633247334554176
adaptation,100,pooled,centered_norm_l2,lora_total_error_delta,pearson,none,,3344,1,-0.3726099740142462
adaptation,100,pooled,centered_norm_l2,lora_total_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.24538444378914523
adaptation,100,pooled,centered_norm_l2,lora_total_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.196629804662081
adaptation,100,pooled,centered_norm_l2,lora_total_error_delta,spearman,none,,3344,1,-0.2790349923042124
adaptation,100,pooled,centered_norm_l2,lora_total_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.21039112940582633
adaptation,100,pooled,centered_norm_l2,lora_total_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.20302951327917165
adaptation,100,pooled,centered_norm_l2,lora_increment_signed_change,pearson,none,,3344,1,-0.2814000742957034
adaptation,100,pooled,centered_norm_l2,lora_increment_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.12941073410139828
adaptation,100,pooled,centered_norm_l2,lora_increment_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.08572597426802349
adaptation,100,pooled,centered_norm_l2,lora_increment_signed_change,spearman,none,,3344,1,-0.08745885598941569
adaptation,100,pooled,centered_norm_l2,lora_increment_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.053906824042529965
adaptation,100,pooled,centered_norm_l2,lora_increment_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.06436709142244
adaptation,100,pooled,centered_norm_l2,lora_increment_magnitude,pearson,none,,3344,1,0.4261666208446567
adaptation,100,pooled,centered_norm_l2,lora_increment_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.34774829312292976
adaptation,100,pooled,centered_norm_l2,lora_increment_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.30782216054980543
adaptation,100,pooled,centered_norm_l2,lora_increment_magnitude,spearman,none,,3344,1,0.25889646620154255
adaptation,100,pooled,centered_norm_l2,lora_increment_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.20311420950854064
adaptation,100,pooled,centered_norm_l2,lora_increment_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.19574817280700801
adaptation,100,pooled,centered_norm_l2,lora_increment_error_delta,pearson,none,,3344,1,-0.021129002067852495
adaptation,100,pooled,centered_norm_l2,lora_increment_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.10526887543441618
adaptation,100,pooled,centered_norm_l2,lora_increment_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.12640308904995762
adaptation,100,pooled,centered_norm_l2,lora_increment_error_delta,spearman,none,,3344,1,-0.08537429202090831
adaptation,100,pooled,centered_norm_l2,lora_increment_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.011341509396646663
adaptation,100,pooled,centered_norm_l2,lora_increment_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.007940380020999747
adaptation,100,pooled,member1_norm_l2,head_signed_change,pearson,none,,3344,1,-0.6914553749296241
adaptation,100,pooled,member1_norm_l2,head_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.662061551103985
adaptation,100,pooled,member1_norm_l2,head_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.61751004804593
adaptation,100,pooled,member1_norm_l2,head_signed_change,spearman,none,,3344,1,-0.44611759550385527
adaptation,100,pooled,member1_norm_l2,head_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.39173060657605757
adaptation,100,pooled,member1_norm_l2,head_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.35240594813817844
adaptation,100,pooled,member1_norm_l2,head_magnitude,pearson,none,,3344,1,0.7109751961324192
adaptation,100,pooled,member1_norm_l2,head_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.6793455970113413
adaptation,100,pooled,member1_norm_l2,head_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.6384995146743575
adaptation,100,pooled,member1_norm_l2,head_magnitude,spearman,none,,3344,1,0.433318916544059
adaptation,100,pooled,member1_norm_l2,head_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.37423424679220424
adaptation,100,pooled,member1_norm_l2,head_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.33529123297047503
adaptation,100,pooled,member1_norm_l2,head_error_delta,pearson,none,,3344,1,-0.4422404008895212
adaptation,100,pooled,member1_norm_l2,head_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.3025064741189782
adaptation,100,pooled,member1_norm_l2,head_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.2489154021954982
adaptation,100,pooled,member1_norm_l2,head_error_delta,spearman,none,,3344,1,-0.34121198983306494
adaptation,100,pooled,member1_norm_l2,head_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.08406712522664873
adaptation,100,pooled,member1_norm_l2,head_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.05913894806501152
adaptation,100,pooled,member1_norm_l2,lora_total_signed_change,pearson,none,,3344,1,-0.6936724831947306
adaptation,100,pooled,member1_norm_l2,lora_total_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.629456602474986
adaptation,100,pooled,member1_norm_l2,lora_total_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.5792784312718116
adaptation,100,pooled,member1_norm_l2,lora_total_signed_change,spearman,none,,3344,1,-0.550485616736067
adaptation,100,pooled,member1_norm_l2,lora_total_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.4243716971245108
adaptation,100,pooled,member1_norm_l2,lora_total_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.38933057304127827
adaptation,100,pooled,member1_norm_l2,lora_total_magnitude,pearson,none,,3344,1,0.7180154040921052
adaptation,100,pooled,member1_norm_l2,lora_total_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.660423494489175
adaptation,100,pooled,member1_norm_l2,lora_total_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.6153718313901128
adaptation,100,pooled,member1_norm_l2,lora_total_magnitude,spearman,none,,3344,1,0.5260526449151621
adaptation,100,pooled,member1_norm_l2,lora_total_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.39754534545012027
adaptation,100,pooled,member1_norm_l2,lora_total_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.3622981834215932
adaptation,100,pooled,member1_norm_l2,lora_total_error_delta,pearson,none,,3344,1,-0.38395699718686055
adaptation,100,pooled,member1_norm_l2,lora_total_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.20696979090536777
adaptation,100,pooled,member1_norm_l2,lora_total_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.14540523188249116
adaptation,100,pooled,member1_norm_l2,lora_total_error_delta,spearman,none,,3344,1,-0.3481964986888181
adaptation,100,pooled,member1_norm_l2,lora_total_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.07336600181744664
adaptation,100,pooled,member1_norm_l2,lora_total_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.05322633755172018
adaptation,100,pooled,member1_norm_l2,lora_increment_signed_change,pearson,none,,3344,1,-0.3611370150416956
adaptation,100,pooled,member1_norm_l2,lora_increment_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.19481374784053604
adaptation,100,pooled,member1_norm_l2,lora_increment_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.14705278503153316
adaptation,100,pooled,member1_norm_l2,lora_increment_signed_change,spearman,none,,3344,1,-0.3904795521583369
adaptation,100,pooled,member1_norm_l2,lora_increment_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.20011445569458833
adaptation,100,pooled,member1_norm_l2,lora_increment_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.18223750817484805
adaptation,100,pooled,member1_norm_l2,lora_increment_magnitude,pearson,none,,3344,1,0.4260691200626718
adaptation,100,pooled,member1_norm_l2,lora_increment_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.32981447618443194
adaptation,100,pooled,member1_norm_l2,lora_increment_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.28112472641653946
adaptation,100,pooled,member1_norm_l2,lora_increment_magnitude,spearman,none,,3344,1,0.2824189467321966
adaptation,100,pooled,member1_norm_l2,lora_increment_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.18081852991253483
adaptation,100,pooled,member1_norm_l2,lora_increment_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.16359484042358033
adaptation,100,pooled,member1_norm_l2,lora_increment_error_delta,pearson,none,,3344,1,-0.04662493445592053
adaptation,100,pooled,member1_norm_l2,lora_increment_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.10260913134336343
adaptation,100,pooled,member1_norm_l2,lora_increment_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.12893038230181358
adaptation,100,pooled,member1_norm_l2,lora_increment_error_delta,spearman,none,,3344,1,-0.17151914711110164
adaptation,100,pooled,member1_norm_l2,lora_increment_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.03105984989915784
adaptation,100,pooled,member1_norm_l2,lora_increment_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.02362661317821505
adaptation,100,pooled,member2_norm_l2,head_signed_change,pearson,none,,3344,1,-0.3429929750702385
adaptation,100,pooled,member2_norm_l2,head_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.2078031677845142
adaptation,100,pooled,member2_norm_l2,head_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.12225537803937815
adaptation,100,pooled,member2_norm_l2,head_signed_change,spearman,none,,3344,1,-0.13551326781600848
adaptation,100,pooled,member2_norm_l2,head_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.006229532297148246
adaptation,100,pooled,member2_norm_l2,head_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.05997757369907003
adaptation,100,pooled,member2_norm_l2,head_magnitude,pearson,none,,3344,1,0.3542211853001235
adaptation,100,pooled,member2_norm_l2,head_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.21778767748581712
adaptation,100,pooled,member2_norm_l2,head_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.13832772329606413
adaptation,100,pooled,member2_norm_l2,head_magnitude,spearman,none,,3344,1,0.13326382012554724
adaptation,100,pooled,member2_norm_l2,head_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.0052474944018478095
adaptation,100,pooled,member2_norm_l2,head_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.055621919694812
adaptation,100,pooled,member2_norm_l2,head_error_delta,pearson,none,,3344,1,-0.28845063615203653
adaptation,100,pooled,member2_norm_l2,head_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.010542130370196376
adaptation,100,pooled,member2_norm_l2,head_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.07113793451513584
adaptation,100,pooled,member2_norm_l2,head_error_delta,spearman,none,,3344,1,-0.16199282922776992
adaptation,100,pooled,member2_norm_l2,head_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.21735341397954983
adaptation,100,pooled,member2_norm_l2,head_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.24691513833204579
adaptation,100,pooled,member2_norm_l2,lora_total_signed_change,pearson,none,,3344,1,-0.5149772857920679
adaptation,100,pooled,member2_norm_l2,lora_total_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.3551330470405405
adaptation,100,pooled,member2_norm_l2,lora_total_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.28795433290298766
adaptation,100,pooled,member2_norm_l2,lora_total_signed_change,spearman,none,,3344,1,-0.4130820460334027
adaptation,100,pooled,member2_norm_l2,lora_total_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.24144229815718196
adaptation,100,pooled,member2_norm_l2,lora_total_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.19840379031376562
adaptation,100,pooled,member2_norm_l2,lora_total_magnitude,pearson,none,,3344,1,0.5110252954192466
adaptation,100,pooled,member2_norm_l2,lora_total_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.35496729921897496
adaptation,100,pooled,member2_norm_l2,lora_total_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.28822842669587445
adaptation,100,pooled,member2_norm_l2,lora_total_magnitude,spearman,none,,3344,1,0.39493442395312267
adaptation,100,pooled,member2_norm_l2,lora_total_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.22648800359453194
adaptation,100,pooled,member2_norm_l2,lora_total_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.1853468482144455
adaptation,100,pooled,member2_norm_l2,lora_total_error_delta,pearson,none,,3344,1,-0.3193103843682943
adaptation,100,pooled,member2_norm_l2,lora_total_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.01666694655824538
adaptation,100,pooled,member2_norm_l2,lora_total_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.042502844507561456
adaptation,100,pooled,member2_norm_l2,lora_total_error_delta,spearman,none,,3344,1,-0.2236827042133442
adaptation,100,pooled,member2_norm_l2,lora_total_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.14237396379273937
adaptation,100,pooled,member2_norm_l2,lora_total_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.1648518449621493
adaptation,100,pooled,member2_norm_l2,lora_increment_signed_change,pearson,none,,3344,1,-0.5390799764051846
adaptation,100,pooled,member2_norm_l2,lora_increment_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.3993992670203441
adaptation,100,pooled,member2_norm_l2,lora_increment_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.3717608562665731
adaptation,100,pooled,member2_norm_l2,lora_increment_signed_change,spearman,none,,3344,1,-0.5515590131651101
adaptation,100,pooled,member2_norm_l2,lora_increment_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.4312945456158031
adaptation,100,pooled,member2_norm_l2,lora_increment_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.42031871010959027
adaptation,100,pooled,member2_norm_l2,lora_increment_magnitude,pearson,none,,3344,1,0.3801378998107698
adaptation,100,pooled,member2_norm_l2,lora_increment_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.2649201363128122
adaptation,100,pooled,member2_norm_l2,lora_increment_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.22289077051607417
adaptation,100,pooled,member2_norm_l2,lora_increment_magnitude,spearman,none,,3344,1,0.24561027491592574
adaptation,100,pooled,member2_norm_l2,lora_increment_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.14718968978293312
adaptation,100,pooled,member2_norm_l2,lora_increment_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.13103121346592267
adaptation,100,pooled,member2_norm_l2,lora_increment_error_delta,pearson,none,,3344,1,-0.20255921746126704
adaptation,100,pooled,member2_norm_l2,lora_increment_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.04951711065036145
adaptation,100,pooled,member2_norm_l2,lora_increment_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.035072768252511086
adaptation,100,pooled,member2_norm_l2,lora_increment_error_delta,spearman,none,,3344,1,-0.20749401149429128
adaptation,100,pooled,member2_norm_l2,lora_increment_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.07938797030264558
adaptation,100,pooled,member2_norm_l2,lora_increment_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.07351588300251365
adaptation,100,pooled,PC1,head_signed_change,pearson,none,,3344,1,-0.5528582745601057
adaptation,100,pooled,PC1,head_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.4910869497183617
adaptation,100,pooled,PC1,head_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.42297996634343576
adaptation,100,pooled,PC1,head_signed_change,spearman,none,,3344,1,-0.10070910381116119
adaptation,100,pooled,PC1,head_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.01434592280994825
adaptation,100,pooled,PC1,head_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.05445632989591853
adaptation,100,pooled,PC1,head_magnitude,pearson,none,,3344,1,0.5735128965881727
adaptation,100,pooled,PC1,head_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.5098840939196294
adaptation,100,pooled,PC1,head_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.4475521201289726
adaptation,100,pooled,PC1,head_magnitude,spearman,none,,3344,1,0.10083285596217119
adaptation,100,pooled,PC1,head_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.013737707501025482
adaptation,100,pooled,PC1,head_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.05044572764794878
adaptation,100,pooled,PC1,head_error_delta,pearson,none,,3344,1,-0.38142221154589484
adaptation,100,pooled,PC1,head_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.18038102467862743
adaptation,100,pooled,PC1,head_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.11879119477251178
adaptation,100,pooled,PC1,head_error_delta,spearman,none,,3344,1,-0.1349773800145119
adaptation,100,pooled,PC1,head_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.20468233682791456
adaptation,100,pooled,PC1,head_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.22186078007819868
adaptation,100,pooled,PC1,lora_total_signed_change,pearson,none,,3344,1,-0.6516270262593641
adaptation,100,pooled,PC1,lora_total_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.5485209148534879
adaptation,100,pooled,PC1,lora_total_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.4882415728199491
adaptation,100,pooled,PC1,lora_total_signed_change,spearman,none,,3344,1,-0.3722361917551215
adaptation,100,pooled,PC1,lora_total_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.19122656140511948
adaptation,100,pooled,PC1,lora_total_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.16801116997878432
adaptation,100,pooled,PC1,lora_total_magnitude,pearson,none,,3344,1,0.6736799839202495
adaptation,100,pooled,PC1,lora_total_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.5793574899950324
adaptation,100,pooled,PC1,lora_total_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.5242119654092947
adaptation,100,pooled,PC1,lora_total_magnitude,spearman,none,,3344,1,0.3623767055391011
adaptation,100,pooled,PC1,lora_total_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.1865764454437569
adaptation,100,pooled,PC1,lora_total_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.16429900682628462
adaptation,100,pooled,PC1,lora_total_error_delta,pearson,none,,3344,1,-0.36009971670476565
adaptation,100,pooled,PC1,lora_total_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.13091627628052116
adaptation,100,pooled,PC1,lora_total_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.06523714214075495
adaptation,100,pooled,PC1,lora_total_error_delta,spearman,none,,3344,1,-0.1931304319485738
adaptation,100,pooled,PC1,lora_total_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.14133566895305866
adaptation,100,pooled,PC1,lora_total_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.15431750234708658
adaptation,100,pooled,PC1,lora_increment_signed_change,pearson,none,,3344,1,-0.4930557835752691
adaptation,100,pooled,PC1,lora_increment_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.31972050981131894
adaptation,100,pooled,PC1,lora_increment_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.28157387582213567
adaptation,100,pooled,PC1,lora_increment_signed_change,spearman,none,,3344,1,-0.5299396889011374
adaptation,100,pooled,PC1,lora_increment_signed_change,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.3808711370606214
adaptation,100,pooled,PC1,lora_increment_signed_change,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.3735445527982112
adaptation,100,pooled,PC1,lora_increment_magnitude,pearson,none,,3344,1,0.45438894148959036
adaptation,100,pooled,PC1,lora_increment_magnitude,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.3328738644789691
adaptation,100,pooled,PC1,lora_increment_magnitude,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.28573033415290816
adaptation,100,pooled,PC1,lora_increment_magnitude,spearman,none,,3344,1,0.25075801966265554
adaptation,100,pooled,PC1,lora_increment_magnitude,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.12471768604973456
adaptation,100,pooled,PC1,lora_increment_magnitude,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.11487338552846775
adaptation,100,pooled,PC1,lora_increment_error_delta,pearson,none,,3344,1,-0.11256041231175663
adaptation,100,pooled,PC1,lora_increment_error_delta,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,0.0467505510662681
adaptation,100,pooled,PC1,lora_increment_error_delta,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,0.0693142253312115
adaptation,100,pooled,PC1,lora_increment_error_delta,spearman,none,,3344,1,-0.19231134785489015
adaptation,100,pooled,PC1,lora_increment_error_delta,spearman,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.06974096100395415
adaptation,100,pooled,PC1,lora_increment_error_delta,spearman,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.06599713515213854
adaptation,100,pooled,PC2,head_signed_change,pearson,none,,3344,1,-0.3209082484248231
adaptation,100,pooled,PC2,head_signed_change,pearson,fold_potency_charge,fold;y_true;prepared_formal_charge,3344,11,-0.42167944856216194
adaptation,100,pooled,PC2,head_signed_change,pearson,fold_potency_charge_MW,fold;y_true;prepared_formal_charge;MW,3344,12,-0.44493703387320566
