lane,split,n_train,method,weighted_mae,mae,bias,spearman,pred_on_observed_slope,pred_on_observed_intercept,observed_on_pred_slope,observed_on_pred_intercept,sd_ratio,iqr_ratio,observed_mean,predicted_mean,observed_sd,predicted_sd,predicted_min,predicted_max,n_test,n_fit,n_calibration,fit_seconds,n_parameters,original_weighted_mae,original_mae,original_spearman,max_absolute_error,ensemble_spread_error_spearman,coverage_80,width_80,unbounded_rows_80,endpoint_boundary_disagreements_80,coverage_90,width_90,unbounded_rows_90,endpoint_boundary_disagreements_90
readouts,chemical_cluster,500,repr_ridge_stable,0.5371407510278879,0.6656263144643391,0.2289244443218503,0.604607588705075,0.39488126190499273,2.8296985572932156,0.9416630406471213,0.0323170818467312,0.6700107144951178,0.5034718796402564,4.296463995424785,4.525388439746637,1.1297950743124145,0.7570969273166835,-0.07082717908841574,6.76847490932148,668.8,400.0,100.0,0.29718034925870596,769.0,0.5371407510278879,0.6656263144643391,0.604607588705075,5.402092276480464,0.06684624759157062,0.7983571422178065,2.069758913744137,0.0,0.0,0.9057165937183929,3.1477725531236866,0.0,0.0
readouts,chemical_cluster,500,repr_ridge_unscaled,0.5457493270673066,0.6699254027934309,0.2223411418093413,0.5923766549827387,0.40385941944431636,2.785479128094847,0.9514015386814654,-0.006004819864654784,0.6549259024023384,0.5275959244536421,4.296463995424785,4.518805137234128,1.1297950743124145,0.740951140823754,0.4360011677978154,6.084762852298014,668.8,400.0,100.0,0.2713872708604322,769.0,0.5457493270673066,0.6699254027934309,0.5923766549827387,3.9647834750149644,0.07003266189157048,0.7964114372152555,2.08060344407923,0.0,0.0,0.9002757713273006,3.1016787631942617,0.0,0.0
readouts,random,-1,repr_mlp_stable,0.5112128128056455,0.6368016411531702,0.24792853258539022,0.6359451830601569,0.461055017003562,2.5634315694252514,0.9592309024833799,-0.06640858697348281,0.696719456991917,0.5311555202691186,4.2964657184361625,4.5443942510215525,1.132196609555844,0.7886135390814931,0.47580191597342497,6.0893724632263195,668.8,2140.0,535.2,6.364298611419217,98561.0,0.5112128128056455,0.6368016411531702,0.6359451830601569,3.7843403631210326,0.10276905713599124,0.798589413102047,1.9691696003595984,0.0,0.0,0.9002376413093097,2.8703541575113936,0.0,0.0
readouts,random,-1,repr_mlp_stable_centered,0.49916225560564825,0.6327756934240452,0.27964419797237666,0.6441385775245354,0.44724855152037585,2.654351653084813,0.9971413033468959,-0.26776763035269124,0.6709373928181048,0.49324437868455545,4.2964657184361625,4.576109916408539,1.132196609555844,0.759390393701181,1.2097589316548991,6.1652812660318705,668.8,2140.0,535.2,6.023681044179829,98561.0,0.4991622556056481,0.6327756934240452,0.6441385775245354,3.617043927336939,0.10526375964981241,0.7999043616802269,1.9344659587737412,0.0,0.0,0.8995485262658539,2.886004892126195,0.0,0.0
readouts,random,-1,repr_mlp_stable_centered_regularized,0.4993474319764365,0.6327909620072609,0.2780208121501152,0.6440591447774362,0.44625881049596133,2.656955695978526,0.9927330710411844,-0.24600417782118092,0.6722634958257413,0.49068538016070873,4.2964657184361625,4.574486530586277,1.132196609555844,0.760939546558962,1.1901388182820964,6.274404308655072,668.8,2140.0,535.2,6.147104679619661,98561.0,0.4993474319764365,0.6327909620072609,0.6440591447774362,3.7440307463270512,0.11083533068455456,0.8005924473922111,1.9363799309722294,0.0,0.0,0.8993991836953894,2.877619149623948,0.0,0.0
readouts,random,-1,repr_mlp_unscaled,0.5282089407688485,0.6599277329408644,0.29194409465057164,0.6140965223750036,0.4139322438013936,2.80983919002335,1.0186598322291835,-0.37904909127859326,0.6382737696291632,0.49389820701745024,4.2964657184361625,4.5884098130867335,1.132196609555844,0.7224157958580771,1.491348508397738,6.253166840871175,668.8,2140.0,535.2,6.309276206680225,98561.0,0.5282089407688485,0.6599277329408644,0.6140965223750036,3.595585556538899,0.07643063773748426,0.8033435818945069,2.0704596599578857,0.0,0.0,0.8994590639349105,3.0328025234222418,0.0,0.0
readouts,random,-1,repr_ridge_stable,0.4999365009682732,0.6178674285122464,0.22215473903685434,0.6572226263032647,0.452335042280572,2.5749782868937583,1.0290152890235833,-0.35481946589157104,0.6641117722478824,0.519425631763731,4.2964657184361625,4.518620457473017,1.132196609555844,0.7516928729397044,0.8695429779266024,6.28179302746174,668.8,2140.0,535.2,2.1435434381794765,769.0,0.4999365009682732,0.6178674285122464,0.6572226263032647,3.4680325342404035,0.06728423511356729,0.7962276791708064,1.8864783228319066,0.0,0.0,0.8971872398700357,2.7415527448939296,0.0,0.0
readouts,random,-1,repr_ridge_unscaled,0.4997336341971821,0.6132310791662205,0.21281366932272536,0.6615065545684026,0.47015539176286053,2.4889335690225503,1.0016086863852274,-0.22086450608026267,0.685391107474982,0.5459719240923786,4.2964657184361625,4.5092793877588875,1.132196609555844,0.7757880255653399,0.6310128172874456,6.19850230923817,668.8,2140.0,535.2,2.02442820270051,769.0,0.4997336341971821,0.6132310791662205,0.6615065545684026,3.482375316240907,0.06686014473826771,0.7974225092416064,1.8599172623318518,0.0,0.0,0.8988298738845181,2.7166424094035686,0.0,0.0
readouts,random,25,repr_mlp_stable,1.3702039715428183,1.578895488546088,0.010751093516237558,0.09839117666145368,-0.05094786219121275,4.53181558246845,0.06171532008096475,4.0526711919937215,2.754477581895104,1.1143333753595994,4.2964657184361625,4.3072168119524,1.132196609555844,3.1148980120215946,-5.770837178255122,51.82319683591525,668.8,20.0,5.0,0.2523962679397664,98561.0,1.3702039715428183,1.578895488546088,0.09839117666145368,50.85284675205425,0.13620863526003815,0.8628090455859581,7.272599147256215,0.0,0.0,1.0,inf,668.8,0.0
readouts,random,25,repr_mlp_stable_centered,0.7618722068117886,1.1473870226682157,0.7038370784142132,0.15490987240325724,-0.25112283058933466,6.081245314300045,0.07092084049685274,3.974441336830968,2.3826189105583166,0.31020623384900414,4.2964657184361625,5.0003027968503755,1.132196609555844,2.697118574166587,2.513831535712514,54.915090650653475,668.8,20.0,5.0,0.19874764471984235,98561.0,0.7618722068117886,1.1473870226682157,0.15490987240325724,52.9418524289598,0.22793142090003826,0.8343705861818964,4.557196396671532,0.0,0.0,1.0,inf,668.8,0.0
readouts,random,25,repr_mlp_stable_centered_regularized,0.7620588165345218,1.1474854089356266,0.7035096897560176,0.15490840326649782,-0.2511988086011199,6.081247462686097,0.07091099879216951,3.974471929711824,2.3824088997805974,0.3103106831502495,4.2964657184361625,4.99997540819218,1.132196609555844,2.696884398703083,2.515354553521309,54.90865771932963,668.8,20.0,5.0,0.20064708514139057,98561.0,0.7620588165345218,1.1474854089356266,0.15490840326649782,52.935406815655035,0.22760264356142657,0.8344303769143329,4.560480245583056,0.0,0.0,1.0,inf,668.8,0.0
readouts,random,25,repr_mlp_unscaled,0.9679691314745871,1.2493993461514354,0.6644059940023458,-0.13908963141422556,-0.13128089762405293,5.526782522296305,-0.17892624046172947,5.205512487610949,0.8345439258805171,0.5947266801121408,4.2964657184361625,4.960871712438508,1.132196609555844,0.9454631330870532,2.122829257672032,11.545312519073486,668.8,20.0,5.0,0.25116216582013295,98561.0,0.9679691314745871,1.2493993461514354,-0.13908963141422556,8.858696522744497,0.22673381454135735,0.8472649767729115,5.554398129526773,0.0,0.0,1.0,inf,668.8,0.0
readouts,random,25,repr_ridge_stable,0.6684321918022604,0.8784457008621246,0.36270824746741964,0.37563072111823687,0.10937103109494634,4.188927188252499,109.67180185649309,-515.4121462869668,0.2861216453249958,0.15595934221564803,4.2964657184361625,4.659173965903582,1.132196609555844,0.32367704917170514,0.878673104070149,5.2469497897452495,668.8,20.0,5.0,0.029274560320482125,769.0,0.6684321918022604,0.8784457008621246,0.37563072111823687,5.221018346673836,,0.8361883855607171,3.779253925287224,0.0,0.0,1.0,inf,668.8,0.0
readouts,random,25,repr_ridge_unscaled,0.6634245821710308,0.8483638331273157,0.31894328825458,0.3676727972885056,0.1699432392160322,3.8859809100646805,535.888794341021,-2555.159144276024,0.40370377092863435,0.27583171631670267,4.2964657184361625,4.615409006690743,1.132196609555844,0.45776330795555437,0.7178044374007487,5.4207381151158405,668.8,20.0,5.0,0.02716943351988448,769.0,0.6634245821710308,0.8483638331273157,0.3676727972885056,4.186117221775778,,0.8302156673200684,3.6632739532272094,0.0,0.0,1.0,inf,668.8,0.0
readouts,random,50,repr_mlp_stable,1.0408833730532718,1.2151147952390602,0.017048486180054282,0.2570753464330565,0.23522858995599255,3.303687663123301,0.1560807297602804,3.6350922370229015,2.1007844594566594,0.8876098125134168,4.2964657184361625,4.313514204616217,1.132196609555844,2.3782505375826455,-4.313259265857439,36.738212188084916,668.8,40.0,10.0,0.26162540333956713,98561.0,1.0408833730532718,1.2151147952390602,0.2570753464330565,36.55996561993741,0.15547363933211977,0.8215196065268567,3.949435440731049,0.0,0.0,0.8976305237059513,6.355044811474285,0.0,0.0
readouts,random,50,repr_mlp_stable_centered,0.6979851626807028,1.0054041403494784,0.5811640132171437,0.2837872087475644,-0.03915474702320736,5.045507347221165,0.278532645474678,2.9926554925654716,1.6863774275773016,0.3408090683583158,4.2964657184361625,4.877629731653306,1.132196609555844,1.9106828825591748,1.3378857171459324,37.40549396037293,668.8,40.0,10.0,0.21869748286117102,98561.0,0.6979851626807028,1.0054041403494784,0.2837872087475644,35.61479428028039,0.22241436793565433,0.8256252964922175,3.498689200315712,0.0,0.0,0.906061777789712,6.133049001454725,0.0,0.0
readouts,random,50,repr_mlp_stable_centered_regularized,0.6979833350178828,1.005396249420655,0.5811694586816699,0.28378368387413394,-0.03914457024412683,5.045469419177169,0.2785472261479381,2.992591977509731,1.6862709810608931,0.34084820749163874,4.2964657184361625,4.877635177117832,1.132196609555844,1.9105631805957421,1.3381071234666633,37.40212783703439,668.8,40.0,10.0,0.2280283351195976,98561.0,0.6979833350178827,1.005396249420655,0.28378368387413394,35.611548149585445,0.22240527012385766,0.8256252964922175,3.498705281301179,0.0,0.0,0.906061777789712,6.132843362971559,0.0,0.0
readouts,random,50,repr_mlp_unscaled,0.8868769907351022,1.1430168734964052,0.5799515135035956,-0.10289097521001571,-0.04495170769300426,5.070452117808514,-0.14666211300986182,5.0406783687466294,0.7325197207046947,0.5148797666988323,4.2964657184361625,4.876417231939758,1.132196609555844,0.8289416451893727,1.2889442318677902,9.901326271692913,668.8,40.0,10.0,0.2762626209179871,98561.0,0.8868769907351022,1.1430168734964052,-0.10289097521001571,7.175193897246569,0.17540941659637846,0.8173981185610841,4.33991777437528,0.0,0.0,0.8958696508328633,5.777597731844583,0.0,0.0
readouts,random,50,repr_ridge_stable,0.6445745297690193,0.8444775832542155,0.3323337077727318,0.4371164329412835,0.16366630640284702,3.9266769082446036,29.9481035910959,-136.89817113907736,0.4283354215041764,0.23005804412066305,4.2964657184361625,4.628799426208895,1.132196609555844,0.4868169308292272,-1.1667013178606194,5.927363316630302,668.8,40.0,10.0,0.038852009460097175,769.0,0.6445745297690192,0.8444775832542155,0.4371164329412835,6.826793441089343,,0.8293903224940254,3.3229510759567336,0.0,0.0,0.909355593745245,4.763964615273036,0.0,0.0
readouts,random,50,repr_ridge_unscaled,0.6315203929023748,0.8201133231874695,0.3417379240555236,0.4104807899263803,0.1678156320683307,3.917392833287734,365.28085987084785,-1739.9451997356182,0.38375599207653666,0.2585559825353011,4.2964657184361625,4.638203642491686,1.132196609555844,0.434851131333442,0.9480579949029929,5.34386160674995,668.8,40.0,10.0,0.03499803869897732,769.0,0.6315203929023749,0.8201133231874695,0.4104807899263803,4.000524372468496,,0.8144949562757893,3.063351822310468,0.0,0.0,0.9136910036429383,4.584223912519883,0.0,0.0
readouts,random,100,repr_mlp_stable,0.8024932487452743,0.9614477890014186,0.13094279819350066,0.3712487080522369,0.2764313213434124,3.239175135242971,0.2892905019737206,3.0377043108776003,1.5424563433943155,0.689336626474949,4.2964657184361625,4.427408516629663,1.132196609555844,1.7475815747505865,-3.102495034908255,25.418190099398295,668.8,80.0,20.0,0.358137637139007,98561.0,0.8024932487452743,0.9614477890014186,0.3712487080522369,24.83546251615252,0.17430456595566704,0.8206345604754616,3.139250829124451,0.0,0.0,0.9093035453756164,4.670786350222429,0.0,0.0
readouts,random,100,repr_mlp_stable_centered,0.6424071746687976,0.8809087339718551,0.43291507083066866,0.42274659160255135,0.154966851731224,4.062780905408598,0.5336059148818745,1.7957500827278785,1.138698458510373,0.3667862770963036,4.2964657184361625,4.729380789266831,1.132196609555844,1.2906024936887113,-1.3331505564463355,20.85452498775102,668.8,80.0,20.0,0.28108450359985,98561.0,0.6424071746687976,0.8809087339718551,0.42274659160255135,20.546279004641896,0.19416809182909403,0.8142300153057114,2.9925753637592747,0.0,0.0,0.9093004573812016,4.479694904218913,0.0,0.0
readouts,random,100,repr_mlp_stable_centered_regularized,0.642586268987005,0.8810569359534667,0.4335622453545838,0.42222407944649704,0.15376024967324844,4.068628498958201,0.5328540471737102,1.7987982251947887,1.13936159115422,0.36603074991887935,4.2964657184361625,4.7300279637907465,1.132196609555844,1.2913984125830742,-1.326505378048839,20.884527247338273,668.8,80.0,20.0,0.2873062489213771,98561.0,0.6425862689870051,0.8810569359534667,0.42222407944649704,20.587748725243934,0.19346362298403702,0.8142001199394931,2.9946762082893486,0.0,0.0,0.9094199940925324,4.483785593230328,0.0,0.0
readouts,random,100,repr_mlp_unscaled,0.750412786148052,0.9697987480288286,0.45255822382474564,0.06989491087440441,0.09428961888950499,4.34396430720278,0.20172418776901718,3.3501211134432283,0.6243358288904247,0.42407146598022494,4.2964657184361625,4.749023942260908,1.132196609555844,0.7063405642718039,1.1549613058101384,8.021891290346781,668.8,80.0,20.0,0.3663535094205872,98561.0,0.750412786148052,0.9697987480288286,0.06989491087440441,5.660536918620267,0.1358563137947792,0.8299283495788693,3.7816306340535486,0.0,0.0,0.9148582207781746,5.2708348447799676,0.0,0.0
readouts,random,100,repr_ridge_stable,0.6176416909258332,0.801970776539231,0.30654631164242674,0.46578517569649736,0.20800632465494473,3.709845583423391,3.337911400504632,-11.630531710124933,0.5016555871329333,0.27956693305025293,4.2964657184361625,4.603012030078589,1.132196609555844,0.5696551141193326,-1.4303268778438103,6.270967570483273,668.8,80.0,20.0,0.06033167879912071,769.0,0.6176416909258332,0.801970776539231,0.46578517569649736,6.590925312041618,,0.8057660463825711,2.8449853114309476,0.0,0.0,0.9093629333261728,4.308588737405398,0.0,0.0
readouts,random,100,repr_ridge_unscaled,0.6099614584873283,0.78736448520299,0.319445829806652,0.4480709907126079,0.20155736492249673,3.750031608143033,1.9036091723954898,-4.621796818858228,0.4261520436127247,0.2877526637372212,4.2964657184361625,4.615911548242815,1.132196609555844,0.4827731619034361,0.542647829017607,5.387820043303267,668.8,80.0,20.0,0.05797358155919938,769.0,0.6099614584873283,0.78736448520299,0.4480709907126079,3.9110998785368194,,0.8057931670291704,2.8125530478102423,0.0,0.0,0.9092412931983566,4.232979704381533,0.0,0.0
readouts,random,250,repr_mlp_stable,0.6541099161447758,0.7785016599169908,0.13220024494033708,0.48925479261612326,0.4436956767315649,2.5226339790490457,0.577130486439692,1.7294209781323033,0.9486792774143181,0.6016625688947517,4.2964657184361625,4.4286659633765,1.132196609555844,1.0749519002629602,-5.333422879908853,6.985477081437906,668.8,200.0,50.0,0.7435278326392291,98561.0,0.6541099161447758,0.7785016599169908,0.48925479261612326,9.308689390861737,0.13348803110631344,0.8045388147471872,2.4946396396954857,0.0,0.0,0.903582028767577,3.5559200925509136,0.0,0.0
readouts,random,250,repr_mlp_stable_centered,0.5764151918320182,0.7480742138058522,0.3282033176069926,0.5133686219821685,0.3183687830037951,3.2564697026454525,0.8594363842956305,0.30911422634956887,0.6547431787264401,0.40912409418405765,4.2964657184361625,4.624669036043155,1.132196609555844,0.7416946598305381,-1.3373335524968026,6.814232453249722,668.8,200.0,50.0,0.6505260171586997,98561.0,0.5764151918320182,0.7480742138058522,0.5133686219821685,6.091859280656376,0.16113827216144602,0.8185043366182433,2.5732064602378713,0.0,0.0,0.9123173384173359,3.879473519414708,0.0,0.0
readouts,random,250,repr_mlp_stable_centered_regularized,0.5761864210008099,0.7477376958023096,0.3290448863416981,0.5135555312345333,0.3174721634969954,3.2611684621770265,0.8640478525147423,0.28788437098127706,0.6517747746629299,0.4086003538140451,4.2964657184361625,4.625510604777861,1.132196609555844,0.7383281652467677,-1.283420392331652,6.815371840539403,668.8,200.0,50.0,0.6518803775394918,98561.0,0.5761864210008097,0.7477376958023096,0.5135555312345333,6.05005962605735,0.16175129431957966,0.8182653527026663,2.5718495767843588,0.0,0.0,0.9104635124370094,3.8602323776166094,0.0,0.0
readouts,random,250,repr_mlp_unscaled,0.6657654709567324,0.8514340923830436,0.38117770557331687,0.29939746260953126,0.198832666317773,3.823290606801805,0.6176537117703629,1.4071501227682015,0.5649130647508435,0.40776092203358083,4.2964657184361625,4.67764342400948,1.132196609555844,0.6392530153985704,0.988503857254982,6.5350472958882655,668.8,200.0,50.0,0.811095467520936,98561.0,0.6657654709567324,0.8514340923830436,0.29939746260953126,4.48928792087237,0.09469052795751881,0.8093506261020559,2.9205891568501787,0.0,0.0,0.9082151392282698,4.302671339460215,0.0,0.0
readouts,random,250,repr_ridge_stable,0.5716848736227759,0.7197769955564992,0.25481875410537413,0.5472610656675939,0.31758762225460535,3.1865437726180836,1.0341221284957132,-0.42709305629819744,0.5885969440080387,0.41161691849659826,4.2964657184361625,4.5512844725415365,1.132196609555844,0.6664815749503826,-0.7031304794438928,6.094874435980176,668.8,200.0,50.0,0.1431700873997761,769.0,0.5716848736227758,0.7197769955564992,0.5472610656675939,5.201945412495826,0.07971037347623523,0.8237948766144839,2.51692565390406,0.0,0.0,0.9056451223114308,3.5570284602328126,0.0,0.0
readouts,random,250,repr_ridge_unscaled,0.5755534524337605,0.7132047387730671,0.23969911375449185,0.5418070275857749,0.33682992389317934,3.0888024604235,0.9766953437936876,-0.14471091274813697,0.5978191692087763,0.46151679967425985,4.2964657184361625,4.5361648321906545,1.132196609555844,0.6769667625114522,0.28730160064500326,5.984150009320825,668.8,200.0,50.0,0.12901037435978652,769.0,0.5755534524337607,0.7132047387730671,0.5418070275857749,4.0642209953128905,0.07316369622537396,0.8206874591623926,2.4719297466517687,0.0,0.0,0.9057035704376001,3.4879316309762056,0.0,0.0
readouts,random,500,repr_mlp_stable,0.5911714534583227,0.715834684533452,0.19268799543445925,0.5501927211347274,0.44730504981842906,2.567122912726006,0.7086415915870358,1.1083818138286985,0.8294946177673996,0.5659797616753864,4.2964657184361625,4.489153713870622,1.132196609555844,0.9393105118934885,-2.7196167133251823,6.887112759451071,668.8,400.0,100.0,1.1868171878214344,98561.0,0.5911714534583227,0.715834684533452,0.5501927211347274,7.005181864632828,0.1194489250118537,0.8081247818264816,2.2958488293329875,0.0,0.0,0.9061542833615279,3.32386099708875,0.0,0.0
readouts,random,500,repr_mlp_stable_centered,0.5494737921193997,0.7067979874676322,0.3176586904232604,0.5621217279956232,0.3572600185617809,3.078347001174945,0.8831343167375176,0.2172932425830502,0.6692112913042007,0.4388216553161734,4.2964657184361625,4.614124408859422,1.132196609555844,0.7575194433429325,-0.2338395370986158,7.515762553021699,668.8,400.0,100.0,1.132234301380522,98561.0,0.5494737921193998,0.7067979874676322,0.5621217279956232,5.9989585849241704,0.13632730645454594,0.8066920866786605,2.2637855909963265,0.0,0.0,0.9029547183659585,3.374971753458536,0.0,0.0
readouts,random,500,repr_mlp_stable_centered_regularized,0.5495272623228682,0.7054207850400168,0.31654016673116225,0.5614505185712545,0.3583158815938144,3.0728242756782094,0.8958658202779352,0.1593042814229825,0.6557367428425305,0.4398614049612366,4.2964657184361625,4.613005885167325,1.132196609555844,0.7421424266470834,-0.0076200363979830365,7.309339553321789,668.8,400.0,100.0,1.189217378460453,98561.0,0.5495272623228682,0.7054207850400168,0.5614505185712545,5.641060647160133,0.13681213126303088,0.806183954960035,2.2673973788463284,0.0,0.0,0.9035827448242528,3.3900331680396056,0.0,0.0
readouts,random,500,repr_mlp_unscaled,0.6102812978708904,0.7940411079009527,0.4095767106156351,0.43488847026603694,0.2629744494351271,3.576043298976538,0.8209035829397737,0.42942793725090594,0.5692369625193966,0.4074969453241139,4.2964657184361625,4.706042429051798,1.132196609555844,0.6445799954755568,0.9266631580765048,6.412888994216917,668.8,400.0,100.0,1.3541028963384452,98561.0,0.6102812978708904,0.7940411079009527,0.43488847026603694,4.344432049557483,0.13370829799995157,0.7998728999400302,2.5846422233581547,0.0,0.0,0.9086648675742686,3.992670284191768,0.0,0.0
readouts,random,500,repr_ridge_stable,0.5391393481046054,0.6662367255079125,0.21989717470116119,0.6042288628223986,0.4045689024612367,2.77751876548276,0.9632481525967113,-0.06180868440353361,0.6620940848901082,0.4912610113265336,4.2964657184361625,4.516362893137323,1.132196609555844,0.7490096857024462,-0.3120074650295764,6.254060663100148,668.8,400.0,100.0,0.29586225875944366,769.0,0.5391393481046053,0.6662367255079125,0.6042288628223986,4.743464245033063,0.06905701013912548,0.8057353454525926,2.1163041714626147,0.0,0.0,0.9046602311072921,3.147728827236553,0.0,0.0
readouts,random,500,repr_ridge_unscaled,0.5443483720089629,0.6686026073987038,0.21379301338025627,0.5989129079980957,0.4175181223040766,2.7154415057431804,0.9451938024789088,0.026066510441081638,0.6737561199681852,0.5230740747351992,4.2964657184361625,4.5102587318164185,1.132196609555844,0.7620797360801881,-0.1198924375479801,6.214929037813668,668.8,400.0,100.0,0.2778620109005715,769.0,0.5443483720089629,0.6686026073987038,0.5989129079980957,4.25887639099043,0.07201275973156043,0.8062122391987326,2.1173272891121795,0.0,0.0,0.9043289206340681,3.1285159572096815,0.0,0.0
strict,strict_chemical,-1,descriptor_lightgbm_rdkit_mordred,0.45094218772175454,0.5577443852750212,0.21253412456985146,0.6949639355537532,0.4810154280368353,2.4427888212099016,1.1376395961028014,-0.833543833561259,0.6504307632659131,0.5257560349820609,4.296463995424785,4.508998119994638,1.1297950743124145,0.7351040325975237,2.4618565777617163,5.496056900508068,668.8,1881.4,470.6,53.331203263000354,1246.0,0.4509421877217544,0.5577443852750212,0.6949639355537532,3.3307869829706114,,0.7917114202089095,1.634800725880909,0.0,0.0,0.8922832809716889,2.357974109343398,0.0,0.0
strict,strict_chemical,-1,head_pretrained,0.508577750978188,0.6672891680203121,0.3533734044165633,0.6368799229177284,0.3543293378666409,3.1281946391895343,1.2119359120878388,-1.3418555328888262,0.5419562690493954,0.38912785269321076,4.296463995424785,4.649837399841349,1.1297950743124145,0.6127385801838825,1.6508007677396141,5.616525681813557,668.8,1881.4,470.6,19.592227186121747,592130.0,0.508577750978188,0.6672891680203121,0.6368799229177284,3.3680533889770503,0.1925624745815047,0.7924282824485559,2.0114740819295247,0.0,0.0,0.8953318475157309,3.0869184570251225,0.0,0.0
strict,strict_chemical,-1,head_random,0.5060465169951482,0.6613521473871696,0.34209528108648435,0.6405758104762657,0.36364702232152174,3.077418500038263,1.2036884741483065,-1.293664488433146,0.5520746077110034,0.3965277224872958,4.296463995424785,4.638559276511271,1.1297950743124145,0.6246926734087954,1.6452897612253827,5.643765710194906,668.8,1881.4,470.6,18.780634725879352,592130.0,0.5060465169951482,0.6613521473871696,0.6405758104762657,3.373451427459717,0.17396160784316017,0.7907229487213914,1.9954603305816654,0.0,0.0,0.8963784538546227,3.0744515618642168,0.0,0.0
strict,strict_chemical,-1,morgan_ridge,0.5218737933217098,0.6768640718248752,0.29761614986467333,0.6574302702635992,0.2950765509760819,3.326281505228151,1.5785000721123748,-2.955362250542515,0.4333915329838583,0.4397270253603191,4.296463995424785,4.5940801452894595,1.1297950743124145,0.48927178731307125,3.040738636325517,5.789487679889825,668.8,1881.4,470.6,4.849433957780421,2049.0,0.5218737933217097,0.6768640718248752,0.6574302702635992,3.3086920499477634,0.09095851397161563,0.7804121353705146,2.0803110513984877,0.0,0.0,0.8842402191133428,3.0379329810968367,0.0,0.0
strict,strict_chemical,-1,native_affine,0.6182971664875752,0.8291171159852966,0.4118208118558196,0.3835178710308329,0.10055716763068652,4.275955271472288,1.4326936445380283,-2.4487807814035274,0.2665624183031385,0.23559353729172355,4.296463995424785,4.708284807280606,1.1297950743124145,0.300442789709876,3.7752966499328613,6.139809446334839,668.8,1881.4,470.6,0.011991054119134788,2.0,0.618297166487575,0.8291171159852966,0.3835178710308329,3.546183832168579,,0.7825271430233702,2.59935655670166,0.0,0.0,0.8917475363174997,4.0145212875366205,0.0,0.0
strict,strict_chemical,-1,native_continuous,0.6281891945792171,0.9149922251561944,0.713037645175738,0.3835178710308329,0.11574706656483333,4.512007856338687,1.2420909486017369,-1.9246207484227562,0.3069443201925956,0.27114935812698376,4.296463995424785,5.009501640600524,1.1297950743124145,0.34607094575441155,3.9352715969085694,6.653719711303711,668.8,1881.4,470.6,0.004701385479129385,0.0,0.6281891945792168,0.9149922251561944,0.3835178710308329,3.9551399421691893,,0.7836940468838108,3.0634938667297367,0.0,0.0,0.8929732463324472,4.554473593902588,0.0,0.0
strict,strict_chemical,-1,repr_ridge_stable,0.49939848638555767,0.6228130521540415,0.23372111256976724,0.6538194267474043,0.4440592560109641,2.6236724729707883,1.0248167684924827,-0.3482538393295069,0.6595057321194366,0.5058349666890118,4.296463995424785,4.530185107994554,1.1297950743124145,0.7464499263705432,0.7674542789189929,6.1097303920441774,668.8,1881.4,470.6,1.714946530041052,769.0,0.4993984863855577,0.6228130521540415,0.6538194267474043,3.542115475365378,0.06462366635894248,0.7920656892493041,1.8753884658796338,0.0,0.0,0.8929698898167789,2.7305630056162498,0.0,0.0
strict,strict_chemical,-1,repr_ridge_unscaled,0.4995496485290609,0.619805528379767,0.21890395170659005,0.6582753972264367,0.4704123244428387,2.4959652888281307,0.9792659150078985,-0.12745900357874468,0.6946454513814634,0.5323842750740815,4.296463995424785,4.515367947131376,1.1297950743124145,0.7864601836919916,0.4600135068580204,6.018756963304224,668.8,1881.4,470.6,1.61973798100109,769.0,0.49954964852906086,0.619805528379767,0.6582753972264367,3.45941989158459,0.07960300886696796,0.7935915165185325,1.854545743111094,0.0,0.0,0.8952721015368366,2.734702357997634,0.0,0.0
strict,strict_chemical,-1,weighted_median,0.6338285020483464,0.928676654411745,0.6421360045752139,,-2.193414641907986e-32,4.9386,,,4.587471620052007e-16,0.0,4.296463995424785,4.9386,1.1297950743124145,5.151434834260726e-16,4.9386,4.9386,668.8,1881.4,470.6,0.012442905420321039,1.0,0.6338285020483463,0.928676654411745,,3.2946000000000004,,0.7799896619317418,3.2174,0.0,0.0,0.8883082713496774,4.7976,0.0,0.0
strict,strict_chemical,25,descriptor_lightgbm_rdkit_mordred,0.7211790006993511,0.9038815962221891,0.29808119022684976,,0.05524611569039946,4.356186381058002,,,0.18606740874871291,0.21896357334648647,4.296463995424785,4.594545185651636,1.1297950743124145,0.21062831484420066,4.14324329225179,5.0440444839045115,668.8,20.0,5.0,0.3317741771790315,334.12,0.7211790006993511,0.9038815962221891,,3.2975875766598084,,0.7781842145305801,3.336197728919221,0.0,0.0,1.0,inf,668.8,0.0
strict,strict_chemical,25,head_pretrained,0.6266865247246263,0.8426556040189136,0.47726723482996514,0.41236179084536656,0.16414053919901542,4.068330971669538,1.1658017020012086,-1.2925103619207967,0.3810061174699677,0.31864117792867225,4.296463995424785,4.77373123025475,1.1297950743124145,0.4302892686792194,2.8134211508433022,6.358767805099487,668.8,20.0,5.0,0.6055422259791521,592130.0,0.6266865247246263,0.8426556040189136,0.41236179084536656,3.8725573095957433,0.01333174009547836,0.7934035068875701,3.211917628479004,0.0,0.0,1.0,inf,668.8,0.0
