lane,split,n_train,method,stratum,prediction_rows,unique_compounds,chemical_groups,effective_n_identity,effective_n_cluster,sparse,weighted_mae,mae,bias,weighted_bias,weight_sum,weight_share
baselines,random,50,native_affine,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.4466041555086344,1.7099055688767821,1.708286682348914,1.4439006418645626,36299.73076419243,0.16354407756597575
baselines,random,50,native_affine,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.47312001403467807,0.44952230150208095,-0.17738378865322416,-0.25632694344729573,185657.13434789737,0.8364559224340243
baselines,random,50,native_affine,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.2944325776335739,1.294720621112497,-1.2861710800699853,-1.2858307775240845,5565.977961432507,0.025076845262802072
baselines,random,50,native_affine,"novelty_[0,0.2)",8862,2305,1627,1302.6744960330557,898.3106258246687,False,0.7012664074910172,0.9986261836322421,0.6371945124173369,0.15583323999732235,55289.26566247369,0.24909914651458165
baselines,random,50,native_affine,"novelty_[0.2,0.35)",23821,3238,1891,2417.674621555246,822.563806553315,False,0.6058523019776909,0.7741265748157385,0.31048235101610927,-0.02911365866193731,162428.4372273831,0.7318018171925235
baselines,random,50,native_affine,"novelty_[0.35,0.5)",660,525,275,373.7478757680769,137.01922395444473,False,0.7353159495721551,1.0397330990126639,0.7227579217679573,0.20947648208939526,3728.659843548751,0.01679902913417772
baselines,random,50,native_affine,"novelty_[0.5,0.7)",83,69,51,47.09279923642641,35.66917566860477,False,0.8023707386821833,1.1217461086181273,0.8441992953886468,0.29986844180768996,427.54138199127254,0.0019262363512629408
baselines,random,50,native_affine,"novelty_[0.7,1]",14,13,11,8.038496669185136,6.338117408599976,True,1.0186753564332365,1.426661559513637,0.9946831812177385,0.33734806326758315,82.96099669294384,0.00037377080745417784
baselines,random,50,weighted_median,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.6434932648329627,0.9363503451605466,0.6413042601026113,0.21183282438061146,221956.86511208978,1.0
baselines,random,50,weighted_median,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.8274067697420864,2.1025617760617763,2.1025617760617763,1.8274067697420864,36299.73076419243,0.16354407756597575
baselines,random,50,weighted_median,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.41201419117796534,0.4128689576329582,-0.01461549142845212,-0.10404460985993193,185657.13434789737,0.8364559224340243
baselines,random,50,weighted_median,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.363360473197698,1.3641884681583478,-1.3641884681583478,-1.363360473197698,5565.977961432507,0.025076845262802072
baselines,random,50,weighted_median,"novelty_[0,0.2)",8862,2305,1627,1302.6744960330557,898.3106258246687,False,0.7313122209044544,1.1141364238266538,0.8268588368368532,0.2854945882025349,55289.26566247369,0.24909914651458165
baselines,random,50,weighted_median,"novelty_[0.2,0.35)",23821,3238,1891,2417.674621555246,822.563806553315,False,0.6086801915000284,0.8587478927927822,0.5577459571715349,0.17959707954480278,162428.4372273831,0.7318018171925235
baselines,random,50,weighted_median,"novelty_[0.35,0.5)",660,525,275,373.7478757680769,137.01922395444473,False,0.8222652724954537,1.2786060606060605,1.0791212121212121,0.4776545418272618,3728.659843548751,0.01679902913417772
baselines,random,50,weighted_median,"novelty_[0.5,0.7)",83,69,51,47.09279923642641,35.66917566860477,False,0.8924525918633156,1.4106626506024096,1.2162048192771084,0.5260392111259657,427.54138199127254,0.0019262363512629408
baselines,random,50,weighted_median,"novelty_[0.7,1]",14,13,11,8.038496669185136,6.338117408599976,True,0.9589075474014048,1.4914285714285715,1.3114285714285714,0.6674906964551969,82.96099669294384,0.00037377080745417784
baselines,random,100,descriptor_lightgbm_rdkit_mordred,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.6040857850816923,0.7519737924520278,0.24206291836655808,-0.09414067339788215,221956.86511208978,1.0
baselines,random,100,descriptor_lightgbm_rdkit_mordred,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.1541505145713855,1.377947245318946,1.360539789697582,1.1283046080703412,36299.73076419243,0.16354407756597575
baselines,random,100,descriptor_lightgbm_rdkit_mordred,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.4965369873827132,0.47099090806289134,-0.2599916911217178,-0.33315348993797805,185657.13434789737,0.8364559224340243
baselines,random,100,descriptor_lightgbm_rdkit_mordred,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.394055786378151,1.3948139224365848,-1.3948139224365848,-1.394055786378151,5565.977961432507,0.025076845262802072
baselines,random,100,descriptor_lightgbm_rdkit_mordred,"novelty_[0,0.2)",4630,1353,1105,713.5690245510146,548.3624601711076,False,0.7249896743866583,0.9655120952637886,0.4947816141340528,0.002008976464497367,27486.312859975253,0.12383628164010367
baselines,random,100,descriptor_lightgbm_rdkit_mordred,"novelty_[0.2,0.35)",27261,3291,1935,2562.875672542222,941.4548230775092,False,0.5848333593784248,0.7103589228283425,0.18461113427102552,-0.11606485157152972,185848.86326979374,0.8373197340660707
baselines,random,100,descriptor_lightgbm_rdkit_mordred,"novelty_[0.35,0.5)",1340,863,388,555.502951987439,152.52143777914435,False,0.6241918821534976,0.8323285236908342,0.4707900826886407,0.05268850889979079,7619.212241083416,0.03432744572796007
baselines,random,100,descriptor_lightgbm_rdkit_mordred,"novelty_[0.5,0.7)",188,152,89,100.16348491597546,47.44462567534951,False,0.7010893186097269,0.9272994169943983,0.6668829835985653,0.21273639052557583,889.09920352188,0.004005729685688607
baselines,random,100,descriptor_lightgbm_rdkit_mordred,"novelty_[0.7,1]",21,18,12,9.355981891410684,6.812761462936241,True,0.7399232683797855,0.9969291028743926,0.7061082693001163,0.2605801892047612,113.37753771548213,0.0005108088801769014
baselines,random,100,native_affine,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.627685870422056,0.8325703212329377,0.3915843310562886,0.005207285316881598,221956.86511208978,1.0
baselines,random,100,native_affine,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.4346140537436567,1.6982009797703803,1.6971872203506555,1.432899468091444,36299.73076419243,0.16354407756597575
baselines,random,100,native_affine,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.46991506401865096,0.44401167208008213,-0.1944661859753252,-0.27393545827273874,185657.13434789737,0.8364559224340243
baselines,random,100,native_affine,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.2958688929318178,1.296286359948874,-1.2949822541902072,-1.2945568158271044,5565.977961432507,0.025076845262802072
baselines,random,100,native_affine,"novelty_[0,0.2)",4630,1353,1105,713.5690245510146,548.3624601711076,False,0.7513898267331238,1.0995517301913829,0.7728045355337385,0.23412958295273759,27486.312859975253,0.12383628164010367
baselines,random,100,native_affine,"novelty_[0.2,0.35)",27261,3291,1935,2562.875672542222,941.4548230775092,False,0.6038818793879317,0.7745637019226227,0.30766857219551313,-0.03763411084567527,185848.86326979374,0.8373197340660707
baselines,random,100,native_affine,"novelty_[0.35,0.5)",1340,863,388,555.502951987439,152.52143777914435,False,0.7324311825083729,1.0341583288747873,0.6933575900704113,0.17077385655403943,7619.212241083416,0.03432744572796007
baselines,random,100,native_affine,"novelty_[0.5,0.7)",188,152,89,100.16348491597546,47.44462567534951,False,0.8386219146736797,1.1680414723335428,0.9445112374488344,0.4140287339197976,889.09920352188,0.004005729685688607
baselines,random,100,native_affine,"novelty_[0.7,1]",21,18,12,9.355981891410684,6.812761462936241,True,0.9642533914687252,1.4039045542762392,1.0702286211649574,0.4005696696297027,113.37753771548213,0.0005108088801769014
baselines,random,100,weighted_median,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.6380273939679455,0.9276662841557618,0.626212902447109,0.19683564710755408,221956.86511208978,1.0
baselines,random,100,weighted_median,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.8122122611657758,2.087095077220077,2.087095077220077,1.8122122611657758,36299.73076419243,0.16354407756597575
baselines,random,100,weighted_median,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.4084504660659935,0.407229442901589,-0.029538368378192188,-0.11900320486571139,185657.13434789737,0.8364559224340243
baselines,random,100,weighted_median,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.3742878656102795,1.3750813253012049,-1.3750813253012049,-1.3742878656102795,5565.977961432507,0.025076845262802072
baselines,random,100,weighted_median,"novelty_[0,0.2)",4630,1353,1105,713.5690245510146,548.3624601711076,False,0.7885086103527572,1.2197070051263368,0.9394247443337063,0.3326909120182334,27486.312859975253,0.12383628164010367
baselines,random,100,weighted_median,"novelty_[0.2,0.35)",27261,3291,1935,2562.875672542222,941.4548230775092,False,0.6074567196033044,0.8579959322267612,0.5468920029186848,0.16379048725270037,185848.86326979374,0.8373197340660707
baselines,random,100,weighted_median,"novelty_[0.35,0.5)",1340,863,388,555.502951987439,152.52143777914435,False,0.7968451204562863,1.2477238805970148,1.0430746268656714,0.44559371399399156,7619.212241083416,0.03432744572796007
baselines,random,100,weighted_median,"novelty_[0.5,0.7)",188,152,89,100.16348491597546,47.44462567534951,False,0.9762882554197189,1.4877925531914895,1.352473404255319,0.7014193020877902,889.09920352188,0.004005729685688607
baselines,random,100,weighted_median,"novelty_[0.7,1]",21,18,12,9.355981891410684,6.812761462936241,True,0.9426543896901238,1.5445238095238096,1.438809523809524,0.7549677764165915,113.37753771548213,0.0005108088801769014
baselines,random,250,descriptor_lightgbm_rdkit_mordred,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.5405036129760844,0.6448082100097514,0.16268006514064118,-0.10764567747535168,221956.86511208978,1.0
baselines,random,250,descriptor_lightgbm_rdkit_mordred,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,0.9066091158669772,1.074253763029235,1.0193506164445423,0.8277347306887237,36299.73076419243,0.16354407756597575
baselines,random,250,descriptor_lightgbm_rdkit_mordred,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.46892257068052773,0.45204148863705423,-0.22185662946544266,-0.2905314959908463,185657.13434789737,0.8364559224340243
baselines,random,250,descriptor_lightgbm_rdkit_mordred,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.313838291615402,1.3152817503513117,-1.3152817503513117,-1.313838291615402,5565.977961432507,0.025076845262802072
baselines,random,250,descriptor_lightgbm_rdkit_mordred,"novelty_[0,0.2)",1669,508,453,243.75696544264298,182.97908976750932,False,0.716282517181187,0.9064672934326334,0.4544668715998681,-0.01684313599055985,9098.461750844672,0.040992026744700524
baselines,random,250,descriptor_lightgbm_rdkit_mordred,"novelty_[0.2,0.35)",28218,3312,1956,2616.9581018032404,1110.135749181254,False,0.5316441165580452,0.6269140798330488,0.12903751278633288,-0.12093829127414549,192711.1884969783,0.8682371162507535
baselines,random,250,descriptor_lightgbm_rdkit_mordred,"novelty_[0.35,0.5)",3023,1353,539,850.3172665894936,197.8619862874707,False,0.541687894832995,0.6577765919345991,0.272798674971711,-0.0351091516097266,17561.160472665906,0.07911969951367531
baselines,random,250,descriptor_lightgbm_rdkit_mordred,"novelty_[0.5,0.7)",478,281,144,183.67871833298395,58.81108254914013,False,0.5632732427232557,0.6760821053071964,0.3844945446551123,0.06437978511441535,2338.9647050638437,0.010537924582250025
baselines,random,250,descriptor_lightgbm_rdkit_mordred,"novelty_[0.7,1]",52,32,17,18.201300561248594,10.722550882820407,True,0.6779100911876116,0.9154854135176144,0.6130162887210479,0.13228702640728987,247.08968653705264,0.0011132329086206484
baselines,random,250,native_affine,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.6263383073748695,0.826850807661219,0.38045804685482404,-0.0032266068384975252,221956.86511208978,1.0
baselines,random,250,native_affine,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.414822417910956,1.6774737419631032,1.6767178384631756,1.41350073212074,36299.73076419243,0.16354407756597575
baselines,random,250,native_affine,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.4721736908367826,0.4450287279659193,-0.20139860137145527,-0.2802255013389583,185657.13434789737,0.8364559224340243
baselines,random,250,native_affine,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.3012763623588615,1.3018014312898438,-1.3018014312898438,-1.3012763623588615,5565.977961432507,0.025076845262802072
baselines,random,250,native_affine,"novelty_[0,0.2)",1669,508,453,243.75696544264298,182.97908976750932,False,0.8925738496876542,1.3214278324531892,1.0564479023708708,0.4395830785074321,9098.461750844672,0.040992026744700524
baselines,random,250,native_affine,"novelty_[0.2,0.35)",28218,3312,1956,2616.9581018032404,1110.135749181254,False,0.6031042009730232,0.773053849374001,0.30243377068951954,-0.04225814089269754,192711.1884969783,0.8682371162507535
baselines,random,250,native_affine,"novelty_[0.35,0.5)",3023,1353,539,850.3172665894936,197.8619862874707,False,0.7076601841677054,0.9845205780078845,0.6302216715986174,0.1394248782468034,17561.160472665906,0.07911969951367531
baselines,random,250,native_affine,"novelty_[0.5,0.7)",478,281,144,183.67871833298395,58.81108254914013,False,0.8528457255569822,1.2040192472785087,0.9547652565784535,0.3729630682681061,2338.9647050638437,0.010537924582250025
baselines,random,250,native_affine,"novelty_[0.7,1]",52,32,17,18.201300561248594,10.722550882820407,True,1.0198754736530193,1.5128370514282812,1.22483635700666,0.4334825865038271,247.08968653705264,0.0011132329086206484
baselines,random,250,weighted_median,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.6350791834200585,0.9219914934859053,0.6155144873753386,0.18618824613486434,221956.86511208978,1.0
baselines,random,250,weighted_median,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.801435291542687,2.0762818532818534,2.0762818532818534,1.801435291542687,36299.73076419243,0.16354407756597575
baselines,random,250,weighted_median,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.4070329365104943,0.4038611586728195,-0.0401852487941367,-0.12962527254247652,185657.13434789737,0.8364559224340243
baselines,random,250,weighted_median,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.3893866802307848,1.3901706110154908,-1.3901706110154908,-1.3893866802307848,5565.977961432507,0.025076845262802072
baselines,random,250,weighted_median,"novelty_[0,0.2)",1669,508,453,243.75696544264298,182.97908976750932,False,0.9181396009311381,1.4249905433597783,1.1556625423202698,0.44083538449848186,9098.461750844672,0.040992026744700524
baselines,random,250,weighted_median,"novelty_[0.2,0.35)",28218,3312,1956,2616.9581018032404,1110.135749181254,False,0.6039629414576645,0.8518375778256552,0.5314351558904126,0.14787551720738376,192711.1884969783,0.8682371162507535
baselines,random,250,weighted_median,"novelty_[0.35,0.5)",3023,1353,539,850.3172665894936,197.8619862874707,False,0.775715063124905,1.1915790784706806,0.9708886688002423,0.40527594913767934,17561.160472665906,0.07911969951367531
baselines,random,250,weighted_median,"novelty_[0.5,0.7)",478,281,144,183.67871833298395,58.81108254914013,False,0.9916109598511559,1.5106380753138076,1.3397594142259417,0.6485528766300701,2338.9647050638437,0.010537924582250025
baselines,random,250,weighted_median,"novelty_[0.7,1]",52,32,17,18.201300561248594,10.722550882820407,True,1.1101661725114154,1.7635576923076923,1.5877884615384614,0.7426882689511469,247.08968653705264,0.0011132329086206484
baselines,random,500,descriptor_lightgbm_rdkit_mordred,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.49388527860349335,0.5893116082731005,0.1602552700584296,-0.07945914762405791,221956.86511208978,1.0
baselines,random,500,descriptor_lightgbm_rdkit_mordred,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,0.8222934243456262,0.9667208280285521,0.8912858095095486,0.7170421761499121,36299.73076419243,0.16354407756597575
baselines,random,500,descriptor_lightgbm_rdkit_mordred,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.4296748332948394,0.419902617083045,-0.16788495475585077,-0.23519129176099784,185657.13434789737,0.8364559224340243
baselines,random,500,descriptor_lightgbm_rdkit_mordred,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.2671649445285804,1.268942239750275,-1.268942239750275,-1.2671649445285804,5565.977961432507,0.025076845262802072
baselines,random,500,descriptor_lightgbm_rdkit_mordred,"novelty_[0,0.2)",791,228,208,100.9679342229769,67.03130099779212,False,0.7541701594082866,0.9115228915013881,0.4796003037771665,0.013795666692419516,3983.6855179592612,0.017948016683095033
baselines,random,500,descriptor_lightgbm_rdkit_mordred,"novelty_[0.2,0.35)",26439,3298,1962,2535.0113115565728,1259.09082363108,False,0.48558835837812836,0.5740563053969887,0.12861817551851934,-0.09302684028127516,181680.64064266378,0.8185403075994688
baselines,random,500,descriptor_lightgbm_rdkit_mordred,"novelty_[0.35,0.5)",5240,1670,624,1061.8001243930923,238.07762555120541,False,0.5049602999656843,0.6079640976726579,0.23378139522422986,-0.03448974040030862,31504.368191287358,0.14193914738964
baselines,random,500,descriptor_lightgbm_rdkit_mordred,"novelty_[0.5,0.7)",876,374,168,240.59017783038843,67.63688517010868,False,0.5070094252852926,0.6144556521813868,0.3415301620002253,0.05662013904384923,4304.384432040026,0.01939288712636251
baselines,random,500,descriptor_lightgbm_rdkit_mordred,"novelty_[0.7,1]",94,41,20,24.09284120903765,10.791493156157426,False,0.6284358943022748,0.8946371485986631,0.5834203728175938,0.10867951992807526,483.7863281393451,0.0021796412014335738
baselines,random,500,native_affine,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.6242507244725477,0.8252801796977902,0.3820108653850231,-0.001293893130524367,221956.86511208978,1.0
baselines,random,500,native_affine,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.4152687624213844,1.67767495758377,1.6770142782286785,1.4141098865655517,36299.73076419243,0.16354407756597575
baselines,random,500,native_affine,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.46959067379355407,0.4426627664006174,-0.19928182772850703,-0.2780340049826805,185657.13434789737,0.8364559224340243
baselines,random,500,native_affine,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.2978401194375024,1.2983466609291696,-1.2983466609291696,-1.2978401194375024,5565.977961432507,0.025076845262802072
baselines,random,500,native_affine,"novelty_[0,0.2)",791,228,208,100.9679342229769,67.03130099779212,False,1.0526882045052588,1.5184415278091141,1.3043423933566896,0.6635102763100122,3983.6855179592612,0.017948016683095033
baselines,random,500,native_affine,"novelty_[0.2,0.35)",26439,3298,1962,2535.0113115565728,1259.09082363108,False,0.5971615801360007,0.7646546925973419,0.29394749545919213,-0.04480539485534529,181680.64064266378,0.8185403075994688
baselines,random,500,native_affine,"novelty_[0.35,0.5)",5240,1670,624,1061.8001243930923,238.07762555120541,False,0.6910789726303402,0.9484475574055735,0.5705488689110446,0.10376197517235125,31504.368191287358,0.14193914738964
baselines,random,500,native_affine,"novelty_[0.5,0.7)",876,374,168,240.59017783038843,67.63688517010868,False,0.8441643842393349,1.2202467478682464,0.9907505807811268,0.4044564194846028,4304.384432040026,0.01939288712636251
baselines,random,500,native_affine,"novelty_[0.7,1]",94,41,20,24.09284120903765,10.791493156157426,False,0.9608419724300847,1.4976084157253835,1.2069903300670866,0.4133575146449764,483.7863281393451,0.0021796412014335738
baselines,random,500,weighted_median,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.6336957568543485,0.9225113798495417,0.6212135005332334,0.19187480055477077,221956.86511208978,1.0
baselines,random,500,weighted_median,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.8073060013697637,2.0821472007722006,2.0821472007722006,1.8073060013697637,36299.73076419243,0.16354407756597575
baselines,random,500,weighted_median,potency_ge4,23080,2308,1559,2141.272332721013,927.600272962161,False,0.40423117932738173,0.40198160927940535,-0.03456089870748155,-0.12397472423524938,185657.13434789737,0.8364559224340243
baselines,random,500,weighted_median,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.3875406310833176,1.3882956110154905,-1.3882956110154905,-1.3875406310833176,5565.977961432507,0.025076845262802072
baselines,random,500,weighted_median,"novelty_[0,0.2)",791,228,208,100.9679342229769,67.03130099779212,False,1.0740462483750066,1.6261125158027814,1.3672882427307207,0.5804085274026078,3983.6855179592612,0.017948016683095033
baselines,random,500,weighted_median,"novelty_[0.2,0.35)",26439,3298,1962,2535.0113115565728,1259.09082363108,False,0.5949284920226325,0.8371668701357113,0.5172958553834082,0.14220106648093228,181680.64064266378,0.8185403075994688
baselines,random,500,weighted_median,"novelty_[0.35,0.5)",5240,1670,624,1061.8001243930923,238.07762555120541,False,0.7482361761312302,1.1336785615745424,0.8924034994941599,0.3553829378148794,31504.368191287358,0.14193914738964
baselines,random,500,weighted_median,"novelty_[0.5,0.7)",876,374,168,240.59017783038843,67.63688517010868,False,0.9787633485909945,1.5155308219178083,1.363841324200913,0.6752475716823265,4304.384432040026,0.01939288712636251
baselines,random,500,weighted_median,"novelty_[0.7,1]",94,41,20,24.09284120903765,10.791493156157426,False,1.0372138221285028,1.7084042553191483,1.533510638297872,0.6985382696962835,483.7863281393451,0.0021796412014335738
strict,strict_chemical,-1,descriptor_lightgbm_rdkit_mordred,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.4509024605742474,0.5577404900289821,0.21252408422594213,-0.014044443144331243,221956.86511208978,1.0
strict,strict_chemical,-1,descriptor_lightgbm_rdkit_mordred,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,0.8195114801641086,0.9579572479376297,0.8811836110470121,0.7145757426224325,36299.730764192434,0.16354407756597578
strict,strict_chemical,-1,descriptor_lightgbm_rdkit_mordred,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.37883193004838156,0.3780937997372321,-0.08761944687744977,-0.15650444968050853,185657.13434789734,0.8364559224340242
strict,strict_chemical,-1,descriptor_lightgbm_rdkit_mordred,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.2108061921688635,1.2126049084745514,-1.2126049084745514,-1.2108061921688635,5565.977961432507,0.025076845262802072
strict,strict_chemical,-1,descriptor_lightgbm_rdkit_mordred,"novelty_[0,0.2)",240,40,33,17.478045943933473,8.90936641423106,True,1.1863728553202872,1.1665726310396958,0.5270430591004766,-0.10347137273679499,1118.731295673531,0.005040309499364048
strict,strict_chemical,-1,descriptor_lightgbm_rdkit_mordred,"novelty_[0.2,0.35)",33200,3324,1962,2768.577961286469,1006.7110316707309,False,0.44717668308543856,0.5533392938289047,0.21025045308227075,-0.013591420366597355,220838.13381641626,0.9949596905006359
strict,strict_chemical,-1,descriptor_lightgbm_rdkit_mordred,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,-1,descriptor_lightgbm_rdkit_mordred,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,-1,descriptor_lightgbm_rdkit_mordred,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,-1,head_pretrained,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.5084910029159868,0.6672779984698074,0.35335390490782903,0.07827865498860048,221956.86511208978,1.0
strict,strict_chemical,-1,head_pretrained,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.131478237920823,1.2948344981099646,1.2433641940608449,1.072166459221861,36299.730764192434,0.16354407756597578
strict,strict_chemical,-1,head_pretrained,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.3866843781415893,0.3855845263609672,-0.04614811396674819,-0.11604654468768308,185657.13434789734,0.8364559224340242
strict,strict_chemical,-1,head_pretrained,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.174575222203903,1.175258449114607,-1.175258449114607,-1.174575222203903,5565.977961432507,0.025076845262802072
strict,strict_chemical,-1,head_pretrained,"novelty_[0,0.2)",240,40,33,17.478045943933473,8.90936641423106,True,1.0059099349708696,1.1458470655613477,0.633636004401578,0.05267647841626867,1118.731295673531,0.005040309499364048
strict,strict_chemical,-1,head_pretrained,"novelty_[0.2,0.35)",33200,3324,1962,2768.577961286469,1006.7110316707309,False,0.5059711567429842,0.6638184630450492,0.35132776924883813,0.07840835159341167,220838.13381641626,0.9949596905006359
strict,strict_chemical,-1,head_pretrained,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,-1,head_pretrained,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,-1,head_pretrained,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,-1,head_random,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.5059435901882219,0.6613417072687346,0.342077303063497,0.07125219445718028,221956.86511208978,1.0
strict,strict_chemical,-1,head_random,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.1155791909578296,1.2765942108270592,1.2163713890482868,1.0490895436753294,36299.730764192434,0.16354407756597578
strict,strict_chemical,-1,head_random,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.386747480381122,0.38517117274255414,-0.0503701289470065,-0.11993481611725301,185657.13434789734,0.8364559224340242
strict,strict_chemical,-1,head_random,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.1702951064584144,1.170871312814202,-1.170871312814202,-1.1702951064584144,5565.977961432507,0.025076845262802072
strict,strict_chemical,-1,head_random,"novelty_[0,0.2)",240,40,33,17.478045943933473,8.90936641423106,True,1.0145025001519428,1.1337197749680945,0.637125386469894,0.057674655072863915,1118.731295673531,0.005040309499364048
strict,strict_chemical,-1,head_random,"novelty_[0.2,0.35)",33200,3324,1962,2768.577961286469,1006.7110316707309,False,0.5033673106370508,0.6579269260564499,0.33994442535212543,0.0713209761388807,220838.13381641626,0.9949596905006359
strict,strict_chemical,-1,head_random,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,-1,head_random,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,-1,head_random,"novelty_[0.7,1]",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,-1,morgan_ridge,all,33440,3344,1975,2782.343188564992,1012.5588141842961,False,0.5218459890933709,0.6768628900604615,0.29760835880917086,-0.00919995994370464,221956.86511208978,1.0
strict,strict_chemical,-1,morgan_ridge,potency_lt4,10360,1036,617,818.9342623395673,280.80404787274347,False,1.0629209318351027,1.2905022295914956,1.2841300766081885,1.053440584755105,36299.730764192434,0.16354407756597578
strict,strict_chemical,-1,morgan_ridge,potency_ge4,23080,2308,1559,2141.272332721013,927.6002729621608,False,0.4160548768166337,0.4014164620907254,-0.14521508124272792,-0.2169677131580774,185657.13434789734,0.8364559224340242
strict,strict_chemical,-1,morgan_ridge,potency_ge6_descriptive_tail,560,56,52,55.943540642841484,47.38653300749192,False,1.306398926526408,1.309526478522966,-1.309526478522966,-1.306398926526408,5565.977961432507,0.025076845262802072
strict,strict_chemical,-1,morgan_ridge,"novelty_[0,0.2)",240,40,33,17.478045943933473,8.90936641423106,True,1.0938150806681197,1.246707897823854,0.6286613851894749,-0.1725848362361253,1118.731295673531,0.005040309499364048
strict,strict_chemical,-1,morgan_ridge,"novelty_[0.2,0.35)",33200,3324,1962,2768.577961286469,1006.7110316707309,False,0.5189484835229128,0.6727435285585578,0.2952152044016023,-0.008372277825633366,220838.13381641626,0.9949596905006359
strict,strict_chemical,-1,morgan_ridge,"novelty_[0.35,0.5)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
strict,strict_chemical,-1,morgan_ridge,"novelty_[0.5,0.7)",0,0,0,0.0,0.0,True,,,,,0.0,0.0
