fold,seed,epoch,train_loss,validation_loss,validation_mae,validation_spearman,learning_rate,gradient_norm_last_batch,screen_learning_rate
4,42,5,0.2783907152968494,0.3124024569988251,0.8366182523715997,0.48806426848495094,3e-05,0.3228685259819031,3e-05
4,42,6,0.27678664578807016,0.31046390533447266,0.8326286684396024,0.4943788221736442,3e-05,0.3221285045146942,3e-05
4,42,7,0.2752092630784786,0.30703455209732056,0.8252319613616623,0.5012102336188143,3e-05,0.31260526180267334,3e-05
4,42,8,0.27374915843230907,0.30542585253715515,0.8215753340578364,0.5072132072470447,3e-05,0.1242918148636818,3e-05
4,42,9,0.2723904571235625,0.301962286233902,0.8138434260334082,0.513448170034577,3e-05,0.29085180163383484,3e-05
4,42,10,0.2711262477085729,0.3006289005279541,0.8105970603548838,0.5192410953437343,3e-05,0.260844349861145,3e-05
4,42,11,0.2699366718174274,0.29891493916511536,0.8066343274659027,0.5241717858903145,3e-05,0.12203831225633621,3e-05
4,42,12,0.2686523681086097,0.2962337136268616,0.8002191913056518,0.5298874351576012,3e-05,0.23115819692611694,3e-05
4,42,13,0.26750166213031307,0.2947777509689331,0.7967574437221366,0.5347178822323094,3e-05,0.13210715353488922,3e-05
4,42,14,0.2663525559887936,0.2926453948020935,0.7919188237333012,0.5398701551359915,3e-05,0.26951864361763,3e-05
4,42,15,0.26535545077915507,0.29064324498176575,0.7873470959549177,0.5445847640811143,3e-05,0.06574670970439911,3e-05
4,42,16,0.26432123365958177,0.28994905948638916,0.7858750538055055,0.548876467465769,3e-05,0.26962345838546753,3e-05
4,42,17,0.263526225526593,0.28927862644195557,0.7843948089291235,0.5532166273428099,3e-05,0.2723850905895233,3e-05
4,42,18,0.2626419472988411,0.2864861488342285,0.7783764104500502,0.5565300162847675,3e-05,0.4499189853668213,3e-05
4,42,19,0.26182659761075305,0.286283403635025,0.7779541766714906,0.5613038600175273,3e-05,0.11377265304327011,3e-05
4,42,20,0.2609034836158624,0.2838965654373169,0.7726672115868436,0.564335138064247,3e-05,0.06690610200166702,3e-05
4,42,21,0.2602119215044384,0.282954603433609,0.7706236474813815,0.5674310711374029,3e-05,0.6297869682312012,3e-05
4,42,22,0.2594807035274392,0.281218022108078,0.7665959605628146,0.5706636614255264,3e-05,0.15383492410182953,3e-05
4,42,23,0.25879793601898515,0.2811460793018341,0.7668589554289859,0.573012373751498,3e-05,0.19472795724868774,3e-05
4,42,24,0.258093331426783,0.2795509099960327,0.7628352598515814,0.5755061256393326,3e-05,0.044581785798072815,3e-05
4,42,25,0.25748255127214,0.27878496050834656,0.7611665939142604,0.5780962116345486,3e-05,0.15984706580638885,3e-05
4,42,26,0.25709640859488414,0.2776217758655548,0.7574201625978162,0.580822954844732,3e-05,0.3741813600063324,3e-05
4,42,27,0.2563698477987395,0.2770780920982361,0.756783800810397,0.5836047917060225,3e-05,0.10923216491937637,3e-05
4,42,28,0.2557013817744048,0.2771156132221222,0.7571503154817455,0.585664110659809,3e-05,0.498155415058136,3e-05
4,42,29,0.2554421389227669,0.2755885422229767,0.7526736633649129,0.5877013679980991,3e-05,0.35378333926200867,3e-05
4,42,30,0.2547021964383945,0.2750764787197113,0.75151540563492,0.5893427642685513,3e-05,0.7568866014480591,3e-05
0,42,1,0.30663479309215724,0.2841914892196655,0.7744463071502462,0.4246406646130016,0.0001,0.5614737272262573,0.0001
0,42,2,0.28494517545833764,0.2785325348377228,0.7639781829544688,0.4422018482792567,0.0001,0.24462251365184784,0.0001
0,42,3,0.27924904728604255,0.2752373516559601,0.7563459327459777,0.4576855939194662,0.0001,0.3538922369480133,0.0001
0,42,4,0.27471325179126777,0.27212345600128174,0.7490355903136621,0.47246762885196125,0.0001,0.4355071485042572,0.0001
0,42,5,0.2706564612254918,0.26963549852371216,0.7433275090867714,0.48482302363393875,0.0001,0.1251009702682495,0.0001
0,42,6,0.2669704627879312,0.26780471205711365,0.7383053367433791,0.4948343194998013,0.0001,0.09921488165855408,0.0001
0,42,7,0.2643664119455302,0.26562437415122986,0.7330184681305166,0.5006250710384722,0.0001,0.2674697935581207,0.0001
0,42,8,0.2617270998308592,0.26342952251434326,0.7282388198700094,0.505447250587919,0.0001,0.09170635044574738,0.0001
0,42,9,0.25928383953103395,0.26213040947914124,0.7250445405913126,0.5089684889046838,0.0001,0.24123278260231018,0.0001
0,42,10,0.2577013751502349,0.2607617676258087,0.7215869662173747,0.5120490214760548,0.0001,0.30692052841186523,0.0001
0,42,11,0.25596502335272103,0.2594200372695923,0.7189409239110477,0.5150314922546181,0.0001,0.24403706192970276,0.0001
0,42,12,0.2545467198786334,0.2582809329032898,0.7163057818170528,0.5179379095923333,0.0001,0.4537338316440582,0.0001
0,42,13,0.25347053276044185,0.25723591446876526,0.714041692275468,0.5198053373885807,0.0001,0.5741918683052063,0.0001
0,42,14,0.2515739104235284,0.2561115026473999,0.711332411953517,0.5226418982700862,0.0001,0.09709589183330536,0.0001
0,42,15,0.2500465497792324,0.2568099796772003,0.7108933701629325,0.5266984622813963,0.0001,0.2630290389060974,0.0001
0,42,16,0.24865774134052135,0.256043016910553,0.7090174725401469,0.5297262967929995,0.0001,0.5347089767456055,0.0001
0,42,17,0.24743229743476225,0.2538766860961914,0.7051615289316134,0.5329884690552956,0.0001,0.31898561120033264,0.0001
0,42,18,0.24623887794040075,0.25239577889442444,0.7024111133149294,0.5358775324942509,0.0001,0.11541713774204254,0.0001
0,42,19,0.24440149208095585,0.25321856141090393,0.702222341923088,0.5395589891738973,0.0001,0.08680517226457596,0.0001
0,42,20,0.24325480444966074,0.24969831109046936,0.6962412647659376,0.5419051667549108,0.0001,0.31776437163352966,0.0001
0,42,21,0.2415366668288953,0.2489614486694336,0.6942012730222197,0.5464701639294309,0.0001,0.10580960661172867,0.0001
0,42,22,0.2405803683650828,0.2509654760360718,0.6959444458374258,0.5496849436160139,0.0001,0.18762724101543427,0.0001
0,42,23,0.23954139947891234,0.24646300077438354,0.6884790031029768,0.5526322408076212,0.0001,0.22960659861564636,0.0001
0,42,24,0.23802047683813862,0.24880380928516388,0.69009328969962,0.5562856372794929,0.0001,0.7016837000846863,0.0001
0,42,25,0.23642709331534734,0.244564488530159,0.6846579134254085,0.5592569814439777,0.0001,0.11092984676361084,0.0001
0,42,26,0.23579381176244432,0.2441331446170807,0.6818502450188979,0.5629455466136831,0.0001,0.7001478672027588,0.0001
0,42,27,0.23429962984869412,0.2453422099351883,0.6808105136268428,0.56709591385836,0.0001,0.7138045430183411,0.0001
0,42,28,0.23409177623619543,0.24188730120658875,0.6762496656245445,0.5695379240323751,0.0001,0.3455907106399536,0.0001
0,42,29,0.23281741511041873,0.24144025146961212,0.6747306160385207,0.5730622340799503,0.0001,0.24869593977928162,0.0001
0,42,30,0.23209526670313327,0.24120157957077026,0.6734340642015404,0.5763885258614853,0.0001,0.5203412771224976,0.0001
1,42,1,0.3079491201739445,0.28589701652526855,0.7810939187248013,0.3476331790763581,0.0001,0.16538025438785553,0.0001
1,42,2,0.28504022275176005,0.2779320180416107,0.7642106732195981,0.36169517601554957,0.0001,0.22452351450920105,0.0001
1,42,3,0.27993326190476103,0.27302202582359314,0.7535071706843126,0.3743403604934391,0.0001,0.2983691990375519,0.0001
1,42,4,0.27553953252106067,0.2702012360095978,0.7477936997720123,0.3873196387360711,0.0001,0.4527694880962372,0.0001
1,42,5,0.27161819744332927,0.2656136751174927,0.7367441752708902,0.3987488637879282,0.0001,0.10339988768100739,0.0001
1,42,6,0.26841578358801726,0.2630223333835602,0.7305662135336609,0.4103074018834442,0.0001,0.3440025746822357,0.0001
1,42,7,0.26532401726624677,0.26023173332214355,0.723009294786439,0.4193619200373114,0.0001,0.6583273410797119,0.0001
1,42,8,0.2631219106634087,0.25870248675346375,0.7185422195981971,0.426355605491675,0.0001,0.065131776034832,0.0001
1,42,9,0.260729781701186,0.25671789050102234,0.7129970854030775,0.43561394248438556,0.0001,0.10583942383527756,0.0001
1,42,10,0.2588158950404586,0.25642046332359314,0.7120384893859271,0.4418845930823627,0.0001,0.2845979332923889,0.0001
1,42,11,0.2577450662127165,0.2546917200088501,0.7042498730401466,0.4507304629469725,0.0001,0.16761566698551178,0.0001
1,42,12,0.25655589140464213,0.25220420956611633,0.7001352565206576,0.4543964165954991,0.0001,0.21241003274917603,0.0001
1,42,13,0.25421580826567713,0.2509850561618805,0.6966079048333503,0.4603831916973545,0.0001,0.15213048458099365,0.0001
1,42,14,0.2530995772597946,0.2510168254375458,0.6981486405314173,0.46314070768770726,0.0001,0.34763312339782715,0.0001
1,42,15,0.2525982599559231,0.24896936118602753,0.6920145511912301,0.470302562220389,0.0001,0.2498125582933426,0.0001
1,42,16,0.24984499168173174,0.24809841811656952,0.6900212546207445,0.47413299773198003,0.0001,0.3723599910736084,0.0001
1,42,17,0.24853021740913392,0.24708792567253113,0.6875121026830289,0.4798122310267633,0.0001,0.23013420403003693,0.0001
1,42,18,0.24739698254059408,0.24551068246364594,0.6839849325217118,0.4863081023434269,0.0001,0.3852823078632355,0.0001
1,42,19,0.24595517104474185,0.24494630098342896,0.6823712982012374,0.4896754565803083,0.0001,0.07948475331068039,0.0001
1,42,20,0.24430684957548837,0.24438992142677307,0.6786033367647362,0.49776267700015436,0.0001,0.30084437131881714,0.0001
1,42,21,0.24306995229186298,0.24270185828208923,0.6764840570657955,0.5013636835582582,0.0001,0.26429104804992676,0.0001
1,42,22,0.24142623184440293,0.24190875887870789,0.673338993283487,0.5072650114544476,0.0001,0.4011266231536865,0.0001
1,42,23,0.2404084849580426,0.2410605102777481,0.6727528651341551,0.5088935132446604,0.0001,0.24360030889511108,0.0001
1,42,24,0.23828505039215087,0.2405298799276352,0.6686184834649923,0.5156988350144366,0.0001,0.42837828397750854,0.0001
1,42,25,0.2376326628711736,0.24049416184425354,0.6665387203518763,0.5239972135314857,0.0001,0.10739703476428986,0.0001
1,42,26,0.23671773695500098,0.23936720192432404,0.6682666749911459,0.520935021341568,0.0001,0.4368090331554413,0.0001
1,42,27,0.23471971170924535,0.237544447183609,0.6610561881329091,0.5300558091739382,0.0001,0.19585655629634857,0.0001
1,42,28,0.23424524966244387,0.2364242821931839,0.659277276878756,0.5340458970981794,0.0001,0.45118361711502075,0.0001
1,42,29,0.23371858791770223,0.23782296478748322,0.6587463794160852,0.538953520483449,0.0001,0.4560960531234741,0.0001
1,42,30,0.23260049869523985,0.23579248785972595,0.6561576631144024,0.5392745086026696,0.0001,0.6336867809295654,0.0001
2,42,1,0.3084186734551581,0.2848815321922302,0.771768562547829,0.3926635835199557,0.0001,0.43796443939208984,0.0001
2,42,2,0.28561554771160413,0.2787199318408966,0.7600202042247505,0.4059896497781104,0.0001,0.48923051357269287,0.0001
2,42,3,0.2798006556190063,0.27269211411476135,0.7457807881450796,0.4152643541616007,0.0001,0.411296546459198,0.0001
2,42,4,0.27559998338467606,0.26906317472457886,0.7383581204549792,0.4275884842283876,0.0001,0.06310473382472992,0.0001
2,42,5,0.27148719815450295,0.2676551640033722,0.7357574915636459,0.4385855424904275,0.0001,0.15503554046154022,0.0001
2,42,6,0.26816553655071795,0.26571428775787354,0.7314944303623764,0.4477416304352176,0.0001,0.5250221490859985,0.0001
2,42,7,0.26521365166824556,0.2610745131969452,0.7210222809339675,0.4571115957515862,0.0001,0.24116240441799164,0.0001
2,42,8,0.2631826363991354,0.259256511926651,0.7169513593910343,0.4634714431415133,0.0001,0.30426231026649475,0.0001
2,42,9,0.26083577508124234,0.25725963711738586,0.7125821413516286,0.4692844753514832,0.0001,0.3458201289176941,0.0001
2,42,10,0.25922859708839485,0.25565797090530396,0.7094251136751275,0.4752776399598889,0.0001,0.7022106647491455,0.0001
2,42,11,0.2575275062846246,0.2541619539260864,0.706254680060485,0.4804715609840016,0.0001,0.05560816079378128,0.0001
2,42,12,0.2561253062364097,0.25314122438430786,0.7026812507931606,0.4855287745632231,0.0001,0.24042387306690216,0.0001
2,42,13,0.2552097404337375,0.252226322889328,0.7024094505623674,0.489779149700102,0.0001,0.3707882761955261,0.0001
2,42,14,0.25400495861178246,0.2504424452781677,0.6981812839907203,0.4957757259404682,0.0001,0.6226374506950378,0.0001
2,42,15,0.25226753425375326,0.24894629418849945,0.6946282683716049,0.5012579710765456,0.0001,0.5987275242805481,0.0001
2,42,16,0.25131091454875804,0.248000830411911,0.6918540899707241,0.506716524797068,0.0001,0.1620805263519287,0.0001
2,42,17,0.24985575237563837,0.24827933311462402,0.6954805578993041,0.510147617146357,0.0001,0.23490265011787415,0.0001
2,42,18,0.2491705538624915,0.24584586918354034,0.6872834761866183,0.5159391272519862,0.0001,0.3786078095436096,0.0001
2,42,19,0.24768604191664223,0.24490009248256683,0.6850220914592657,0.5217031636098953,0.0001,0.3735826313495636,0.0001
2,42,20,0.24597631086812954,0.24285833537578583,0.6814426363672733,0.5251038965661897,0.0001,0.40179207921028137,0.0001
2,42,21,0.24480321248001027,0.24136437475681305,0.679001962579063,0.529197625250897,0.0001,0.28808677196502686,0.0001
2,42,22,0.2436868556359104,0.23996596038341522,0.6756332085556692,0.5343604654706962,0.0001,0.4083981215953827,0.0001
2,42,23,0.24224199166921812,0.23866625130176544,0.6727697234303428,0.5398733304544822,0.0001,0.14729923009872437,0.0001
2,42,24,0.24170360225383367,0.23790106177330017,0.6711121753299183,0.5446870677136464,0.0001,0.19861851632595062,0.0001
2,42,25,0.23982194589677258,0.2365991324186325,0.6677486721603325,0.54850576382883,0.0001,0.2532331645488739,0.0001
2,42,26,0.2395031306119723,0.23500920832157135,0.6637155455145958,0.5534027985603733,0.0001,0.19013746082782745,0.0001
2,42,27,0.23816619406236667,0.23388853669166565,0.6603870950222729,0.5582829457392635,0.0001,0.3702586889266968,0.0001
2,42,28,0.2367884126779075,0.23388703167438507,0.6598013775801267,0.5620194555860005,0.0001,0.6971898674964905,0.0001
2,42,29,0.23668242304124565,0.23322157561779022,0.6568263674423834,0.5649518122436368,0.0001,0.11546726524829865,0.0001
2,42,30,0.23530531971811133,0.23154687881469727,0.6529830565972892,0.568344769989052,0.0001,0.5371095538139343,0.0001
3,42,1,0.3078055156837,0.27476978302001953,0.7558982884616595,0.45721423389811466,0.0001,0.25939294695854187,0.0001
3,42,2,0.287477243509248,0.26793918013572693,0.7423964151601977,0.46921852649284385,0.0001,0.8624429702758789,0.0001
3,42,3,0.28215065463124034,0.26374417543411255,0.7328037742648958,0.47962261011880547,0.0001,0.14000463485717773,0.0001
3,42,4,0.2773726536068961,0.26005715131759644,0.7248920765835429,0.48949631667190446,0.0001,0.363386869430542,0.0001
3,42,5,0.27323156955643235,0.2570525109767914,0.7169996700229845,0.4984280413205922,0.0001,0.4317866265773773,0.0001
3,42,6,0.2697043562826709,0.25524961948394775,0.7109854854846036,0.5055750963152931,0.0001,0.20632927119731903,0.0001
3,42,7,0.26715817313327966,0.25308164954185486,0.7062942597684304,0.5118193059311918,0.0001,0.20194534957408905,0.0001
3,42,8,0.2652051532491345,0.2509359121322632,0.7006479402721729,0.5155704206737799,0.0001,0.12469524890184402,0.0001
3,42,9,0.26272519215245116,0.24865375459194183,0.6947568565562524,0.519435518292797,0.0001,0.14047278463840485,0.0001
3,42,10,0.2607203436232059,0.24918581545352936,0.6950889582270464,0.5235035727635144,0.0001,0.22564303874969482,0.0001
3,42,11,0.2597589434418723,0.24718788266181946,0.6903581321328567,0.5264986091081313,0.0001,0.5347838401794434,0.0001
3,42,12,0.2577609505385996,0.24553227424621582,0.6866474925812407,0.5294010644244251,0.0001,0.2988586723804474,0.0001
3,42,13,0.25673915000719444,0.24360200762748718,0.681995806800945,0.5344493155227166,0.0001,0.16214820742607117,0.0001
3,42,14,0.2551238221654268,0.2427109032869339,0.6799899086716998,0.5375299792989403,0.0001,0.10280002653598785,0.0001
3,42,15,0.25385361164529746,0.24121499061584473,0.6761494591061487,0.5419532082601333,0.0001,0.5510271191596985,0.0001
3,42,16,0.25340140665803,0.24012069404125214,0.6734146296639435,0.5459185819539835,0.0001,0.10570643842220306,0.0001
3,42,17,0.2522142266113067,0.23967142403125763,0.6720519915040476,0.549634527929319,0.0001,0.09197189658880234,0.0001
3,42,18,0.2508346368052135,0.23794834315776825,0.6689196816403057,0.5530284798237025,0.0001,0.21971645951271057,0.0001
3,42,19,0.24900013083609465,0.23688159883022308,0.6660943374576769,0.5579460654744732,0.0001,0.6360287666320801,0.0001
3,42,20,0.24742219400740115,0.23773567378520966,0.6663264103391958,0.5614713530665384,0.0001,0.8722937703132629,0.0001
3,42,21,0.2462903077524399,0.23443539440631866,0.6608064022833992,0.5652222674172903,0.0001,0.13096503913402557,0.0001
3,42,22,0.24485514251985283,0.2336130142211914,0.6593726133765662,0.5693578138584389,0.0001,0.4322513937950134,0.0001
3,42,23,0.24442812155340318,0.23353053629398346,0.6569052812550634,0.575780953344878,0.0001,0.3799498677253723,0.0001
3,42,24,0.24216634174373664,0.23098136484622955,0.6536500589231027,0.5781135744357621,0.0001,0.18154475092887878,0.0001
3,42,25,0.2410939916327735,0.23002690076828003,0.6506963534134207,0.5827750492510095,0.0001,0.597790002822876,0.0001
3,42,26,0.23998259883060633,0.2291831523180008,0.6484405790137959,0.5870211318290044,0.0001,0.2005234956741333,0.0001
3,42,27,0.23885654807647813,0.22798654437065125,0.6454811469250552,0.5914053444996898,0.0001,0.18158450722694397,0.0001
3,42,28,0.23857590890376368,0.2269267737865448,0.6430351623825963,0.5943846300459815,0.0001,0.3194022476673126,0.0001
3,42,29,0.2369360117600343,0.22666901350021362,0.6418040815418967,0.5958519191097996,0.0001,0.3332001268863678,0.0001
3,42,30,0.23684018316112945,0.22819307446479797,0.6423149713023004,0.5955482052428596,0.0001,0.20874406397342682,0.0001
4,42,1,0.2927558902756872,0.3114987909793854,0.8335806783087952,0.4773415785729294,0.0001,0.10005015879869461,0.0001
4,42,2,0.2780596815684451,0.31131094694137573,0.8340163489444525,0.49787504474110633,0.0001,0.3504087030887604,0.0001
4,42,3,0.27295577183076264,0.29976511001586914,0.8085989773202086,0.5183298612331825,0.0001,0.1013740599155426,0.0001
4,42,4,0.26924972732861835,0.29606446623802185,0.7997116562420736,0.5349605398735577,0.0001,0.675334632396698,0.0001
4,42,5,0.26603089408846003,0.29359909892082214,0.7936557960938552,0.5481753871682135,0.0001,0.21492567658424377,0.0001
4,42,6,0.2640109319457024,0.2886170744895935,0.7828023123741149,0.5604658205668358,0.0001,0.25169825553894043,0.0001
4,42,7,0.26066827983421414,0.2827194929122925,0.7701781327567415,0.5708330889963589,0.0001,0.38414087891578674,0.0001
4,42,8,0.2584955615223969,0.27923277020454407,0.7624749846372776,0.5783327499955861,0.0001,0.14759770035743713,0.0001
4,42,9,0.2564678641846362,0.27788400650024414,0.7591624421416643,0.585433671449771,0.0001,0.18597444891929626,0.0001
4,42,10,0.25505124208460295,0.2743188142776489,0.7469018059290812,0.5911032650817879,0.0001,0.25206199288368225,0.0001
4,42,11,0.2534448224466478,0.27237993478775024,0.7428274989984707,0.5989125898295712,0.0001,0.1266242116689682,0.0001
4,42,12,0.25218461382638535,0.27038058638572693,0.7381055431166095,0.6036544321533333,0.0001,0.19275642931461334,0.0001
4,42,13,0.2506734491151901,0.27055901288986206,0.7345245148607357,0.6082472538895983,0.0001,0.10282080620527267,0.0001
4,42,14,0.24932901739450491,0.2684078812599182,0.7303323364400578,0.6127763868015657,0.0001,0.13376526534557343,0.0001
4,42,15,0.24798011214031054,0.2658170461654663,0.724472546948644,0.6189420912026442,0.0001,0.13729512691497803,0.0001
4,42,16,0.24632546452663404,0.26434019207954407,0.7215357103890288,0.6229868046227225,0.0001,0.28748416900634766,0.0001
4,42,17,0.24507501498644305,0.2635387182235718,0.7168041958494814,0.6279666205594028,0.0001,0.1882554143667221,0.0001
4,42,18,0.24346526708838118,0.2638179659843445,0.7162126722592794,0.630880096141888,0.0001,0.6511370539665222,0.0001
4,42,19,0.2426442318611259,0.2618423104286194,0.7097862091035899,0.6352680025079409,0.0001,0.14848151803016663,0.0001
4,42,20,0.24042765729363189,0.2607514262199402,0.7079316821069774,0.6387031127901414,0.0001,0.2488156408071518,0.0001
4,42,21,0.2390823624638342,0.25728991627693176,0.7008514637147595,0.6454311607357006,0.0001,0.8132391571998596,0.0001
4,42,22,0.23763568523397005,0.25714626908302307,0.6990886559886133,0.6475071668055878,0.0001,0.2887292504310608,0.0001
4,42,23,0.2363481734543816,0.25673314929008484,0.6946350089375845,0.6521812300383338,0.0001,0.33381304144859314,0.0001
4,42,24,0.23464345996600808,0.25557997822761536,0.6931856933896413,0.65307514817937,0.0001,0.08200670778751373,0.0001
4,42,25,0.23483235432428096,0.25556978583335876,0.6890466860811154,0.6553552443218092,0.0001,0.25131213665008545,0.0001
4,42,26,0.23243628460106472,0.25309327244758606,0.6876642379789296,0.6595236617687273,0.0001,0.42958858609199524,0.0001
4,42,27,0.23146271888272466,0.251027375459671,0.6817115951726537,0.6650820817671803,0.0001,0.18686357140541077,0.0001
4,42,28,0.23139933364184626,0.2533150315284729,0.6842220062552813,0.6668118452748849,0.0001,0.3895288109779358,0.0001
4,42,29,0.2298672091666893,0.25032952427864075,0.6790433209956049,0.6673531197645709,0.0001,0.6686750054359436,0.0001
4,42,30,0.2290866464955568,0.2507953643798828,0.676742437756704,0.6681093742300785,0.0001,0.9296199083328247,0.0001
0,42,1,0.29114413769445685,0.27586662769317627,0.7580497172866075,0.4568488794981878,0.0003,0.7577401995658875,0.0003
0,42,2,0.27190287741545205,0.26815927028656006,0.7396683618327514,0.4922546003277733,0.0003,0.3311786353588104,0.0003
0,42,3,0.26409269981295147,0.26422396302223206,0.728910216795498,0.5039336138801341,0.0003,0.2823943793773651,0.0003
0,42,4,0.2590571233490917,0.26091721653938293,0.7218973689606815,0.5090802071328447,0.0003,0.5281051993370056,0.0003
0,42,5,0.2562155998087375,0.25830724835395813,0.7158894509606383,0.5140996720556086,0.0003,0.07440530508756638,0.0003
0,42,6,0.25233918172176756,0.2575390636920929,0.7125222090170965,0.5213248255264324,0.0003,0.061411045491695404,0.0003
0,42,7,0.2491225685638802,0.2536429464817047,0.7057375384396409,0.5277422612174394,0.0003,0.40175777673721313,0.0003
0,42,8,0.24598359102400663,0.2514660656452179,0.7007444682164128,0.537003351646951,0.0003,0.08131250739097595,0.0003
0,42,9,0.2417880560304517,0.24829794466495514,0.6917511927122936,0.546765636567384,0.0003,0.3963181674480438,0.0003
0,42,10,0.2409332445068894,0.2538411319255829,0.6969126810500169,0.5573378125777553,0.0003,0.5188779234886169,0.0003
0,42,11,0.23783439207299847,0.24654754996299744,0.684629158419887,0.56443010652343,0.0003,0.4346446692943573,0.0003
0,42,12,0.23573237784555026,0.24126964807510376,0.6753619815223506,0.5716597086842361,0.0003,0.44137147068977356,0.0003
0,42,13,0.23370439182932132,0.24520371854305267,0.674474240470547,0.5751664987781304,0.0003,0.5300039649009705,0.0003
0,42,14,0.23046797686648146,0.24178501963615417,0.6706564594726477,0.5837897833303499,0.0003,0.40332627296447754,0.0003
0,42,15,0.2294800749337562,0.2377539426088333,0.6629112783732878,0.5861049256832914,0.0003,0.20702099800109863,0.0003
0,42,16,0.22841944428804878,0.23588477075099945,0.6599467029436195,0.5938784904097344,0.0003,0.6608679294586182,0.0003
0,42,17,0.2255662050202628,0.23522287607192993,0.6570337167613082,0.5948435154704592,0.0003,0.2701573371887207,0.0003
0,42,18,0.22607748181463402,0.23414117097854614,0.6555135009413607,0.6029874035792183,0.0003,0.15312837064266205,0.0003
0,42,19,0.22321525888465274,0.23239174485206604,0.6509326260207566,0.6061417251681582,0.0003,0.16810351610183716,0.0003
0,42,20,0.22262271814257184,0.23194248974323273,0.6521089481081571,0.6068604090308954,0.0003,0.9336501955986023,0.0003
0,42,21,0.22144997777782868,0.23342525959014893,0.6522185044744888,0.6121090015268953,0.0003,0.4881226420402527,0.0003
0,42,22,0.22147699823446362,0.23029153048992157,0.6459820828152786,0.6125938848141111,0.0003,0.3177933394908905,0.0003
0,42,23,0.21940831225052057,0.23019322752952576,0.6454628530090429,0.6171098500848231,0.0003,0.32949453592300415,0.0003
0,42,24,0.2201363029769648,0.2426447570323944,0.6692715013707964,0.6189714865684358,0.0003,1.1157093048095703,0.0003
0,42,25,0.21819831639249748,0.22818495333194733,0.6412790213878644,0.6200696316631826,0.0003,0.12916335463523865,0.0003
0,42,26,0.216888218048577,0.227476567029953,0.6385719113663616,0.6238401569321127,0.0003,0.8029639720916748,0.0003
0,42,27,0.21587233689343818,0.23022142052650452,0.6433417495540881,0.6228362759710464,0.0003,0.7778310179710388,0.0003
0,42,28,0.21550695232141798,0.23245380818843842,0.6470740865791589,0.6227418715633575,0.0003,0.8833370208740234,0.0003
0,42,29,0.21368114622953896,0.22609463334083557,0.633993389384103,0.6266475608590041,0.0003,0.23735006153583527,0.0003
0,42,30,0.2145562481100314,0.22605086863040924,0.6360843202372923,0.628625985474226,0.0003,0.6853038668632507,0.0003
1,42,1,0.29322806980008276,0.2744227349758148,0.7576584622250544,0.3732242163890347,0.0003,0.17085731029510498,0.0003
1,42,2,0.273083829122169,0.2635709345340729,0.7319294616602283,0.4045071117008964,0.0003,0.27644020318984985,0.0003
1,42,3,0.26501497545531977,0.2593805193901062,0.7179156369407438,0.4315586669991615,0.0003,0.10634120553731918,0.0003
1,42,4,0.2620156236118245,0.2556261420249939,0.7077814357056212,0.44335575189023274,0.0003,0.7293286919593811,0.0003
1,42,5,0.25763728322269763,0.25258174538612366,0.7004397105600445,0.4535843875926862,0.0003,0.0747610554099083,0.0003
1,42,6,0.2540841115857953,0.24962115287780762,0.6938487073159895,0.4674868523545076,0.0003,0.45156317949295044,0.0003
1,42,7,0.25016588990933425,0.2477465271949768,0.6895748706925966,0.4763686124502027,0.0003,0.4497540593147278,0.0003
1,42,8,0.2469374792709529,0.24583375453948975,0.682076555431691,0.4907377303729862,0.0003,0.16496773064136505,0.0003
1,42,9,0.24346715578966052,0.24246616661548615,0.6744165660019946,0.5032102319718398,0.0003,0.1901407390832901,0.0003
1,42,10,0.2396858285409268,0.24468404054641724,0.680879142729869,0.5011990614207006,0.0003,0.3811224102973938,0.0003
1,42,11,0.23827903543120232,0.2419378161430359,0.6711925215927832,0.511916152948226,0.0003,0.18029147386550903,0.0003
1,42,12,0.23657320798000442,0.2384355664253235,0.6647235481193782,0.526725958488992,0.0003,0.3273654878139496,0.0003
1,42,13,0.2334337077909541,0.23489290475845337,0.6527630063414751,0.5430900549787517,0.0003,0.24254176020622253,0.0003
1,42,14,0.23175406454879546,0.2414180338382721,0.673081387717984,0.5383605601608283,0.0003,0.3420715928077698,0.0003
1,42,15,0.22936430077686487,0.23647288978099823,0.6582650673157787,0.5462691158608467,0.0003,0.6326769590377808,0.0003
1,42,16,0.22915883177351729,0.23178762197494507,0.6439436095569879,0.5583821189501645,0.0003,0.31764286756515503,0.0003
1,42,17,0.22922413060598285,0.24561652541160583,0.6667828619604866,0.5621180495316616,0.0003,0.8463643789291382,0.0003
1,42,18,0.23086019450258985,0.24157603085041046,0.6714401278902062,0.5511076640777461,0.0003,0.41753891110420227,0.0003
1,42,19,0.22778396867146003,0.23248496651649475,0.6461297920038882,0.565726069814433,0.0003,0.6368753910064697,0.0003
1,42,20,0.22546416944432482,0.22948625683784485,0.6417975950740022,0.566504733527041,0.0003,0.3655780851840973,0.0003
1,42,21,0.22556213154971042,0.2316632717847824,0.6497109867745985,0.569613897633019,0.0003,0.349261611700058,0.0003
2,42,1,0.2919803767003746,0.2723459303379059,0.744893107464139,0.4149752485756365,0.0003,0.2695109248161316,0.0003
2,42,2,0.27327616086630063,0.26707521080970764,0.7350057165006173,0.44554713728217576,0.0003,0.5127952098846436,0.0003
