fold,seed,epoch,train_loss,validation_loss,validation_mae,validation_spearman,learning_rate,gradient_norm_last_batch,screen_huber_delta
3,42,11,0.3266034176082255,0.3019714951515198,0.6099312410083765,0.6319922861801759,0.01,0.7027866840362549,1.0
3,42,12,0.3302402365207672,0.2990565598011017,0.601803009934133,0.6364577978188064,0.01,0.7635158896446228,1.0
3,42,13,0.3300710581061996,0.30662819743156433,0.6050638200420614,0.6352870485941926,0.01,0.3277933895587921,1.0
3,42,14,0.32093904272418156,0.3012630343437195,0.60440762846281,0.6352305781747523,0.01,0.890296459197998,1.0
3,42,15,0.3256320301171775,0.3113044798374176,0.6170067984320123,0.6429224184153383,0.01,0.8704046607017517,1.0
3,42,16,0.3096773072937939,0.3400270342826843,0.6635582320608188,0.6386661759712484,0.01,0.3883991539478302,1.0
3,42,17,0.31245740120656024,0.29527539014816284,0.5939210655657166,0.6380805709083298,0.01,0.43599769473075867,1.0
3,42,18,0.30963649272918703,0.29991888999938965,0.5957716678397004,0.6450103410350422,0.01,0.4401971995830536,1.0
3,42,19,0.3231249882740395,0.29920700192451477,0.5950377943840084,0.6404395034473065,0.01,0.2961665093898773,1.0
3,42,20,0.3080094838866564,0.30071961879730225,0.6015201930543589,0.6349252611731225,0.01,0.3731335699558258,1.0
3,42,21,0.30314589413527016,0.3021063804626465,0.598007447152929,0.6451978677153554,0.01,0.26015031337738037,1.0
3,42,22,0.3157419056535881,0.3032405972480774,0.6099999502777875,0.6466698259089568,0.01,0.4829026460647583,1.0
4,42,1,0.47365062898762733,0.4307268261909485,0.7784701341783214,0.5960781191177832,0.01,1.5937551259994507,1.0
4,42,2,0.37081082973779583,0.3809847831726074,0.6976270120729229,0.6613930414854489,0.01,0.8532106876373291,1.0
4,42,3,0.3628804000771099,0.3615787923336029,0.6868452326123586,0.668002830315095,0.01,0.7989873290061951,1.0
4,42,4,0.33490406740763085,0.4068044424057007,0.7235400024145664,0.6624187858307601,0.01,0.46292397379875183,1.0
4,42,5,0.3492899636873037,0.3808421194553375,0.6972415591713911,0.6656589849607244,0.01,1.577297568321228,1.0
4,42,6,0.32507920577030724,0.37882256507873535,0.6958408146418497,0.6886547971497197,0.01,0.37672993540763855,1.0
4,42,7,0.3273353902302872,0.3701529800891876,0.6842196267093726,0.6687464235067457,0.01,1.2329174280166626,1.0
4,42,8,0.327723063606496,0.372069776058197,0.6925510253877697,0.6957036443344802,0.01,0.7437363862991333,1.0
0,42,1,0.6482306450549687,0.47050970792770386,0.7516063089420707,0.5245306477156185,0.01,1.4640769958496094,2.0
0,42,2,0.4473510547441857,0.4465993344783783,0.724006792984388,0.5667228050350189,0.01,0.6672389507293701,2.0
0,42,3,0.45297141092959964,0.42679083347320557,0.6882786998499398,0.5768898451285525,0.01,1.0145905017852783,2.0
0,42,4,0.4142008841594803,0.47844579815864563,0.6913312739591869,0.5815844755260272,0.01,1.8782165050506592,2.0
0,42,5,0.4057803574343708,0.4126644730567932,0.6884786633155179,0.5869512588937208,0.01,0.9472532272338867,2.0
0,42,6,0.4083365337202482,0.40120309591293335,0.6747504930774278,0.5955616382371627,0.01,0.79842209815979,2.0
0,42,7,0.3802565358286706,0.3906005024909973,0.636032364416915,0.6204376906222194,0.01,0.406108558177948,2.0
0,42,8,0.38094724229563065,0.44592708349227905,0.6694699407108604,0.6260324392927933,0.01,1.17182195186615,2.0
0,42,9,0.38537232347737965,0.39512571692466736,0.6473371167411092,0.6302776781605082,0.01,1.1211225986480713,2.0
0,42,10,0.3867421649103967,0.4520774185657501,0.7563723154688181,0.621272601520532,0.01,0.5889070630073547,2.0
0,42,11,0.3757579075733078,0.3999037444591522,0.6819946502841014,0.623543978382836,0.01,0.148111030459404,2.0
0,42,12,0.3909009168526837,0.39418041706085205,0.6710423458517129,0.6218836150622095,0.01,0.7440049648284912,2.0
1,42,1,0.6925172498293012,0.4457252323627472,0.6972631527454507,0.46714514368869725,0.01,1.3511987924575806,2.0
1,42,2,0.4504398088811714,0.4351823925971985,0.6771608392005544,0.5130518905241643,0.01,1.464542269706726,2.0
1,42,3,0.42367111985928546,0.44345274567604065,0.6803743606333598,0.49726087505900046,0.01,0.22128599882125854,2.0
1,42,4,0.4275176660256965,0.46014878153800964,0.7489486079508235,0.507310921292201,0.01,0.6961209774017334,2.0
1,42,5,0.4203808706386067,0.4009866416454315,0.6641684179206243,0.5407235641582298,0.01,1.0322809219360352,2.0
1,42,6,0.41634999172709813,0.4675838053226471,0.7678685430204566,0.5687366810692231,0.01,3.7136144638061523,2.0
1,42,7,0.41051720806371383,0.42244255542755127,0.7222305537624387,0.5717325234237844,0.01,0.22865144908428192,2.0
1,42,8,0.38689606018155537,0.39422985911369324,0.6783435834505455,0.5904866420480273,0.01,0.7986117005348206,2.0
1,42,9,0.3963870676544225,0.42119503021240234,0.7161905178360874,0.5652408202634949,0.01,0.6781249046325684,2.0
1,42,10,0.3825840120226423,0.39454665780067444,0.6616474607493311,0.5811812730216164,0.01,0.7219769954681396,2.0
2,42,1,0.6496344469418035,0.46058082580566406,0.7117026371948745,0.48675108580751986,0.01,1.9207780361175537,2.0
2,42,2,0.4614544919161039,0.4871145486831665,0.7188937815707539,0.5426214667162103,0.01,0.24508728086948395,2.0
2,42,3,0.45126150188044967,0.4177667200565338,0.7104762081893213,0.5752015040243337,0.01,0.7439687252044678,2.0
2,42,4,0.4436900542606817,0.4144670367240906,0.6797442780481859,0.5752870313440048,0.01,1.545705795288086,2.0
2,42,5,0.43959229844752873,0.389181911945343,0.6479021813944318,0.6069152465739328,0.01,0.5769822597503662,2.0
2,42,6,0.41523718460697995,0.3942565321922302,0.6460900139773016,0.5996434365092584,0.01,0.6843552589416504,2.0
2,42,7,0.4105901677586208,0.43160057067871094,0.6655922482865452,0.6106673268816314,0.01,1.9882866144180298,2.0
2,42,8,0.4020305130303463,0.38493049144744873,0.6349682472069346,0.6096103190253307,0.01,0.8997147679328918,2.0
2,42,9,0.3754297951782975,0.4382040500640869,0.7324474240632336,0.6222642542999777,0.01,0.3349367380142212,2.0
2,42,10,0.3901734355454133,0.3903404474258423,0.6635340990257549,0.6306683554962347,0.01,1.5824850797653198,2.0
2,42,11,0.3684699847987879,0.3858562409877777,0.6689524717003063,0.6235121956852911,0.01,0.2998473048210144,2.0
2,42,12,0.3767643882849506,0.3828381299972534,0.6330968949613014,0.6226980429337453,0.01,1.2397665977478027,2.0
2,42,13,0.3905621033962642,0.4224264919757843,0.6634124175244205,0.6246263954278011,0.01,1.6436247825622559,2.0
3,42,1,0.7042097196512133,0.4439973831176758,0.7189020670761085,0.5263610801909493,0.01,0.6655240058898926,2.0
3,42,2,0.4598809412595268,0.4155784249305725,0.6841873663173842,0.5700068228983302,0.01,3.1692447662353516,2.0
3,42,3,0.44690983761136777,0.40088921785354614,0.659813386321246,0.5975297197975428,0.01,0.4116677939891815,2.0
3,42,4,0.42245529907886115,0.3928249180316925,0.6291828412539221,0.6205194928525921,0.01,1.5453121662139893,2.0
3,42,5,0.42314945675502313,0.3722250759601593,0.6474368474444288,0.6263956027045805,0.01,0.30193570256233215,2.0
3,42,6,0.41292068208489463,0.37159597873687744,0.6362086608983655,0.6385095160312235,0.01,1.4257768392562866,2.0
3,42,7,0.3988384815911266,0.3699462115764618,0.6285502330711604,0.6388398355364967,0.01,0.6769605875015259,2.0
3,42,8,0.3788310137418943,0.35467296838760376,0.6127720490271735,0.6469092741140287,0.01,0.8351535797119141,2.0
3,42,9,0.3991693495367175,0.3691348433494568,0.6401143627993551,0.6300643964808589,0.01,0.9981815218925476,2.0
3,42,10,0.38075773382855355,0.3831824064254761,0.627134030175316,0.6202999635960381,0.01,0.8248617649078369,2.0
3,42,11,0.38472463611130403,0.36213192343711853,0.629082077465428,0.633202432439786,0.01,0.5944181084632874,2.0
3,42,12,0.37420786836436976,0.3522489070892334,0.6070060506173491,0.6411637596216897,0.01,0.646774411201477,2.0
3,42,13,0.35629161067098103,0.35840103030204773,0.596243290993843,0.6398117159028686,0.01,0.6706098318099976,2.0
3,42,14,0.37212945900230765,0.37500321865081787,0.6299765189132348,0.6396451101302544,0.01,1.2302378416061401,2.0
3,42,15,0.39005307072790985,0.3786693215370178,0.6320429176421799,0.64842181165446,0.01,1.2345502376556396,2.0
3,42,16,0.35717160788651936,0.4407651424407959,0.7200618961431163,0.6271164321785647,0.01,0.7574070692062378,2.0
3,42,17,0.37167935857148926,0.3456360399723053,0.5966914181502588,0.642063318574378,0.01,0.37670356035232544,2.0
3,42,18,0.35845803779976393,0.35901376605033875,0.5968132666800232,0.6444723691115877,0.01,0.6499610543251038,2.0
4,42,1,0.6436340582566767,0.8772374391555786,1.0912819973722903,0.5911435838918601,0.01,5.266251564025879,2.0
4,42,2,0.505409057988536,0.47606590390205383,0.7539807627301016,0.6510897436891806,0.01,1.7888129949569702,2.0
4,42,3,0.42976796012288254,0.4325430989265442,0.7012562133594901,0.6654656002615237,0.01,0.10511539876461029,2.0
4,42,4,0.40456102069005123,0.4582382142543793,0.6828060744051448,0.6634277021554918,0.01,1.368640422821045,2.0
4,42,5,0.40714938842840437,0.5258324146270752,0.7444404459998993,0.6801504067016944,0.01,0.9373371005058289,2.0
4,42,6,0.39901221635986694,0.43992796540260315,0.6899849994453842,0.6884046111834756,0.01,0.34414243698120117,2.0
4,42,7,0.37679449298456646,0.415553480386734,0.6812150779027425,0.6718235558966229,0.01,1.3018206357955933,2.0
4,42,8,0.3870851536948228,0.4396030604839325,0.7005015891754699,0.693826655775918,0.01,1.0045088529586792,2.0
4,42,9,0.37922623218976864,0.4487040638923645,0.7231769420572384,0.6861629819636761,0.01,0.7190120220184326,2.0
0,42,1,0.7003459695009427,0.5644291043281555,0.8640542017597519,0.5300593473673552,0.01,1.3793902397155762,10.0
0,42,2,0.4782313541385615,0.47566279768943787,0.702477825271005,0.5653135522286673,0.01,2.300743341445923,10.0
0,42,3,0.44582999514642163,0.4335171580314636,0.6818712410356695,0.5781754564160247,0.01,1.475577473640442,10.0
0,42,4,0.42619630828082006,0.521964967250824,0.7183954587381959,0.5800839444184608,0.01,1.307192325592041,10.0
0,42,5,0.41704522106135,0.419859915971756,0.6938818089758955,0.5822839017713183,0.01,0.9775599241256714,10.0
0,42,6,0.4113837463387819,0.41026371717453003,0.6702724071133561,0.5966027519279012,0.01,0.7239543795585632,10.0
0,42,7,0.38919644316780233,0.38934069871902466,0.6467245172584802,0.6176175818779909,0.01,0.6192442774772644,10.0
0,42,8,0.38864472171970615,0.4235602617263794,0.655591207393803,0.6229800568297108,0.01,0.4728974401950836,10.0
0,42,9,0.36997971385438866,0.383370041847229,0.6491582196019063,0.6376289116107516,0.01,0.5862044095993042,10.0
0,42,10,0.3819453102183119,0.4768414795398712,0.7836207843953091,0.6175597489082203,0.01,1.9931656122207642,10.0
0,42,11,0.3947782408634079,0.3959335386753082,0.6410029407417202,0.6316535795161005,0.01,1.7355585098266602,10.0
0,42,12,0.3776155356380427,0.43733295798301697,0.7380750785087877,0.6229988535468435,0.01,0.8984959721565247,10.0
0,42,13,0.3860635270470771,0.37998583912849426,0.641814998855514,0.6396639668471005,0.01,1.335052251815796,10.0
0,42,14,0.375741954161742,0.45223915576934814,0.6792574668486642,0.6107551569538827,0.01,2.503288507461548,10.0
0,42,15,0.3963302018709272,0.44309625029563904,0.667179373634957,0.6396127868731591,0.01,0.8026628494262695,10.0
0,42,16,0.36819820165634154,0.4717521667480469,0.7718519816042326,0.6315218822613071,0.01,4.487234592437744,10.0
1,42,1,0.7559395974373149,0.4529889225959778,0.7308285176059055,0.4641705228610591,0.01,0.5520990490913391,10.0
1,42,2,0.5043683496145445,0.4438696503639221,0.7425819314577476,0.5099114901637041,0.01,1.7156773805618286,10.0
1,42,3,0.44056919638241565,0.4727066159248352,0.6945677226826393,0.472659634610643,0.01,0.5370458960533142,10.0
1,42,4,0.4389541896035738,0.4487787187099457,0.7241944284396322,0.5058265165643155,0.01,0.6163315773010254,10.0
1,42,5,0.42816877633611733,0.4174139201641083,0.6617131493658229,0.5475287206935257,0.01,0.6067582964897156,10.0
1,42,6,0.40170148628894414,0.4159388840198517,0.6567192967447644,0.5805664298780325,0.01,1.5258862972259521,10.0
1,42,7,0.4021878776594857,0.3907565474510193,0.6693652714243206,0.5857938189905093,0.01,0.5921977162361145,10.0
1,42,8,0.38894924997169283,0.37859901785850525,0.6452086260785614,0.5930634844909402,0.01,0.3237703740596771,10.0
1,42,9,0.39184457495947866,0.39377185702323914,0.6727445306478596,0.5748598630962586,0.01,0.16312836110591888,10.0
1,42,10,0.3778067560285051,0.39374473690986633,0.6542002754610572,0.5811960419218453,0.01,1.157336950302124,10.0
1,42,11,0.37743870732940243,0.39176157116889954,0.63219915702204,0.5966505036781353,0.01,0.6375667452812195,10.0
1,42,12,0.3887128644680308,0.3786173462867737,0.6460624666741431,0.5945397132197844,0.01,0.31461066007614136,10.0
1,42,13,0.373252858391432,0.3733229339122772,0.6397408779640369,0.5927880655428462,0.01,1.182265043258667,10.0
1,42,14,0.3616471563321408,0.3883756399154663,0.671060894579809,0.59887730114249,0.01,0.9638312458992004,10.0
1,42,15,0.3648886348933817,0.375475138425827,0.6542313556357529,0.6027766775874484,0.01,2.5018138885498047,10.0
1,42,16,0.3666224662834239,0.37627631425857544,0.6312535503199282,0.5864877168307048,0.01,0.7662121653556824,10.0
2,42,1,0.709936770133883,0.4767450988292694,0.7091905974201379,0.496101658614692,0.01,1.6835352182388306,10.0
2,42,2,0.46714574951991855,0.478145956993103,0.6989638077660348,0.5464032651623981,0.01,0.9345653653144836,10.0
2,42,3,0.45368864394794,0.4192911684513092,0.7067144891285576,0.5840477702413365,0.01,1.5644255876541138,10.0
2,42,4,0.445809361355327,0.43699514865875244,0.6729484787044326,0.5913658868933255,0.01,0.3392389714717865,10.0
2,42,5,0.4230748783205157,0.40434736013412476,0.6821242118487623,0.5903884547133167,0.01,0.4891974925994873,10.0
2,42,6,0.4048230521144154,0.41376495361328125,0.6726608535669666,0.5871023619019248,0.01,2.3983511924743652,10.0
2,42,7,0.42023911420429977,0.399077832698822,0.6307152064284937,0.609863935182256,0.01,2.0267274379730225,10.0
2,42,8,0.4068129763313543,0.40214458107948303,0.6338909351023858,0.609475274834313,0.01,0.6675399541854858,10.0
2,42,9,0.37895295287961156,0.47534358501434326,0.7776381272371574,0.6193203751004457,0.01,0.41121771931648254,10.0
2,42,10,0.417299709253222,0.39156433939933777,0.6723907242619582,0.6301028491791967,0.01,0.6790309548377991,10.0
2,42,11,0.3816600609716968,0.3748929500579834,0.6359575130052095,0.6284305776640717,0.01,1.3165361881256104,10.0
2,42,12,0.37738386466124346,0.39529332518577576,0.6402515699617531,0.6193856427855836,0.01,1.36961829662323,10.0
3,42,1,0.748584321046544,0.48204413056373596,0.7770876682606513,0.5201386130892779,0.01,0.3983553647994995,10.0
3,42,2,0.4919262624789621,0.552351713180542,0.8741556412222139,0.5634488197061305,0.01,3.2942328453063965,10.0
3,42,3,0.47279440169022463,0.4082777500152588,0.6831137156094492,0.5960147174375262,0.01,0.7605192065238953,10.0
3,42,4,0.4280130546505206,0.44932422041893005,0.6536393006215003,0.6214286305350506,0.01,1.050789713859558,10.0
3,42,5,0.4414234695033492,0.3836194574832916,0.6497109789769924,0.6201537577123488,0.01,0.5538723468780518,10.0
3,42,6,0.4192521448558736,0.3869580626487732,0.6565501005660258,0.6353937572469676,0.01,1.9040462970733643,10.0
3,42,7,0.4130726449846107,0.4016488194465637,0.622456937983788,0.6404232917477582,0.01,1.227394700050354,10.0
3,42,8,0.40212411624248895,0.38036784529685974,0.6507949355685658,0.6370229629144329,0.01,0.6116970777511597,10.0
3,42,9,0.4097654699833594,0.40787801146507263,0.6841288255255319,0.6318507293870863,0.01,0.49467748403549194,10.0
3,42,10,0.3872397038758358,0.3933584988117218,0.6357635814512792,0.6146542241989418,0.01,0.2741962671279907,10.0
3,42,11,0.38961817809354476,0.3684735596179962,0.6209289174015746,0.6324186999684195,0.01,1.1768262386322021,10.0
3,42,12,0.39579633006425663,0.45976942777633667,0.7640518232952853,0.6347986736501969,0.01,2.6785166263580322,10.0
4,42,1,0.6875354334021542,0.5239638090133667,0.8065284058005511,0.5931544920926641,0.01,2.9456427097320557,10.0
4,42,2,0.4778887350641202,0.5656349062919617,0.8525484984934688,0.6487210790173766,0.01,2.7638039588928223,10.0
4,42,3,0.4537516837697393,0.4595881402492523,0.7128100830352235,0.6644295531270856,0.01,0.9650099873542786,10.0
4,42,4,0.41152989445602234,0.47164952754974365,0.6907843795793499,0.6597225786339961,0.01,1.2467695474624634,10.0
4,42,5,0.4232577832557695,0.4269125461578369,0.672367790973115,0.6752948182421732,0.01,0.5818977952003479,10.0
4,42,6,0.3969666575637099,0.4406830668449402,0.6821717167471697,0.6859141647837949,0.01,0.32270509004592896,10.0
4,42,7,0.38618173023688596,0.4108099937438965,0.6675683980073758,0.6851105261550773,0.01,1.8478158712387085,10.0
4,42,8,0.38824234824900494,0.4222574234008789,0.684343671798706,0.6997714630265847,0.01,0.8131046891212463,10.0
4,42,9,0.3974461545680492,0.4368281662464142,0.7081748800791666,0.69492868983175,0.01,2.4307379722595215,10.0
4,42,10,0.4116727005918642,0.40779706835746765,0.6804741356044473,0.6905010081443279,0.01,1.0588388442993164,10.0
