budget,method,stratum,n,weight_sum,effective_n,weighted_mae,mae,spearman,bias,weighted_bias,rmse,observed_mean,predicted_mean,observed_sd,predicted_sd,sd_ratio,observed_iqr,predicted_iqr,iqr_ratio,prediction_min,prediction_max,observed_min,observed_max,calibration_slope_descriptive,weighted_mae_floor_005,weighted_mae_floor_020,coverage_80,width_80,coverage_90,width_90
500,native_continuous,lt4,1036,3629.9730764192436,818.9342623395676,1.7307583790279668,1.9915840195320746,0.09735117377446713,1.9915840195320746,1.7307583790279668,2.133345377129108,2.835916988416989,4.8275010079490634,0.7026480380032734,0.3559873122601863,0.5066367413076416,1.2325,0.42729222774505615,0.34668740587834174,3.730055809020996,6.315380573272705,1.61,3.99,0.14079734379276987,1.7340963250541708,1.7695116147194732,0.2471042471042471,2.7732732994860214,0.6264478764478765,4.442023858987227
500,native_continuous,4to5,1257,8545.513503531074,1139.9038819884247,0.4603860382205112,0.48449445572749145,0.08327739717453632,0.45583846540610373,0.42728257608214426,0.595871408554894,4.585182975338107,5.041021440744211,0.2665338639814909,0.29575835422582675,1.109646443449172,0.41999999999999993,0.34494638442993164,0.8213009153093612,4.261742115020752,6.421951770782471,4.0,4.99,0.06424425381427616,0.4547614236056346,0.4784465276366708,0.979315831344471,2.7877617890472535,1.0,4.454963258274415
500,native_continuous,5to6,995,9463.602135115412,980.1715817135897,0.3370070078639447,0.33431723168147864,0.10987921143853772,-0.2024561570517382,-0.21248735461724058,0.41799359951566656,5.339572864321608,5.13711670726987,0.25173097921555226,0.2979744536258116,1.1837019605388417,0.3799999999999999,0.3766167163848877,0.9910966220654942,4.353365421295166,6.7233123779296875,5.0,5.99,0.10376935147316566,0.34819833522635707,0.33424316315120073,0.9979899497487437,2.7507843354958394,1.0,4.407316000090173
500,native_continuous,ge6,56,556.5977961432507,55.94354064284147,0.9262333013811044,0.9266911793863096,0.21534412587473073,-0.9225695100257402,-0.9220864383178432,1.006596384033046,6.302563468158348,5.379993958132608,0.27150028399727333,0.44068872122505803,1.6231611795643053,0.26624999999999943,0.4425128698348999,1.6620201683939937,4.53795051574707,7.441765785217285,6.0,7.54855421686747,0.2724346172747943,0.9302547029419326,0.9266911793863097,0.8928571428571429,2.7732906600407192,1.0,4.470417111941747
500,native_continuous,ge4,2308,18565.713434789737,2141.272332721013,0.4114614171286954,0.4304808849298793,0.2106048567075742,0.13859669938802058,0.060715251553931905,0.541557284262754,4.952076929903322,5.090673629291342,0.500095031325158,0.30811287646548496,0.6161086536873676,0.6762500000000005,0.3744755983352661,0.5537531953201713,4.261742115020752,7.441765785217285,4.0,7.54855421686747,0.3737000351632688,0.41369527070759904,0.4261111608480021,0.9852686308492201,2.7714693499189935,1.0,4.434797051130589
500,repr_ridge_stable,lt4,1036,3629.9730764192436,818.9342623395676,1.0228736331589576,1.194411990459804,0.2704132120162543,1.0606461762359707,0.8914243217617955,1.439792512785227,2.835916988416989,3.8965631646529593,0.7026480380032734,0.8819569579418913,1.2551902378439184,1.2325,1.0787417627976215,0.8752468663672386,-1.4198932882013615,6.765703559937759,1.61,3.99,0.2079648856803815,1.0192911753372815,1.050853764862023,0.4613899613899614,1.9698525963244518,0.6505791505791506,2.730049935661035
500,repr_ridge_stable,4to5,1257,8545.513503531074,1139.9038819884247,0.3646885701457007,0.37325170314431005,0.18371678902631783,0.13332026776314293,0.10705692073396819,0.46939465108210215,4.585182975338107,4.7185032431012495,0.2665338639814909,0.4200988343250337,1.5761555700637233,0.41999999999999993,0.5227198636228358,1.2445711038638951,2.142087852198317,6.008922640339149,4.0,4.99,0.1273954964080969,0.36325597930255377,0.37097057262553185,0.9634049323786794,1.976695124824673,0.9960222752585521,2.7472272792361294
500,repr_ridge_stable,5to6,995,9463.602135115412,980.1715817135897,0.45980146968669716,0.4561164207372082,0.2082445379023375,-0.4087370691393161,-0.4128784582929736,0.5676058969910766,5.339572864321608,4.930835795182292,0.25173097921555226,0.3603587301730291,1.4315231732541789,0.3799999999999999,0.42618539583413906,1.1215405153529978,3.201550723292684,6.012147038215524,5.0,5.99,0.1467615243529189,0.4696663979310397,0.45627783149926776,0.9165829145728643,1.9619927583984156,0.9778894472361809,2.7101093298417887
500,repr_ridge_stable,ge6,56,556.5977961432507,55.94354064284147,1.2253899496723346,1.2267157306161078,0.05810873237889559,-1.2267157306161078,-1.2253899496723346,1.358618551938091,6.302563468158348,5.075847737542239,0.27150028399727333,0.4364352880593355,1.6074947754519424,0.26624999999999943,0.41099925915723023,1.5436591893229337,3.075234655781894,5.849013229704841,6.0,7.54855421686747,-0.20166534783146398,1.2312937640405206,1.2267157306161078,0.32142857142857145,1.9739507856227607,0.7321428571428571,2.762339794131894
500,repr_ridge_stable,ge4,2308,18565.713434789737,2141.272332721013,0.4389747070614401,0.42968341005217586,0.33726528725645455,-0.13336476955366158,-0.19791916189895065,0.5510700749879328,4.952076929903322,4.81871216034966,0.500095031325158,0.41135792451975306,0.8225595111987651,0.6762500000000005,0.5039155517682712,0.7451616292321935,2.142087852198317,6.012147038215524,4.0,7.54855421686747,0.3942264188456346,0.4602393852031924,0.4297453418729566,0.9276429809358753,1.9702902125242252,0.9818024263431543,2.7315920717780675
